|Utility Characteristics..Data Year|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..State|,|Utility Characteristics..BA Code|,|Number of.Customers Enrolled.Residential|,|Number of.Customers Enrolled.Commercial|,|Number of.Customers Enrolled.Industrial|,|Number of.Customers Enrolled.Transportation|,|Number of.Customers Enrolled.Total|,|Types of Program.Time of Use Pricing.Residential|,|Types of Program.Time of Use Pricing.Commercial|,|Types of Program.Time of Use Pricing.Industrial|,|Types of Program.Time of Use Pricing.Transportation|,|Types of Program.Real Time Pricing.Residential|,|Types of Program.Real Time Pricing.Commercial|,|Types of Program.Real Time Pricing.Industrial|,|Types of Program.Real Time Pricing.Transportation|,|Types of Program.Variable Peak Pricing.Residential|,|Types of Program.Variable Peak Pricing.Commercial|,|Types of Program.Variable Peak Pricing.Industrial|,|Types of Program.Variable Peak Pricing.Transportation|,|Types of Program.Critical Peak Pricing.Residential|,|Types of Program.Critical Peak Pricing.Commercial|,|Types of Program.Critical Peak Pricing.Industrial|,|Types of Program.Critical Peak Pricing.Transportation|,|Types of Program.Critical Peak Rebate.Residential|,|Types of Program.Critical Peak Rebate.Commercial|,|Types of Program.Critical Peak Rebate.Industrial|,|Types of Program.Critical Peak Rebate.Transportation|
2015,3408,City of Chattanooga - (TN),GA,7,0,0,0,7,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,3408,City of Chattanooga - (TN),TN,106,13,37,0,156,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,3413,PUD No 1 of Chelan County,WA, , ,30, ,30,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,3426,Cherokee Electric Coop,AL,0,1,1,0,2,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,3498,Chippewa Valley Electric Coop,WI, ,14,24, ,38,N,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N
2015,3502,"Choctawhatche Elec Coop, Inc",FL,93,0, , ,93,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,3503,"Choptank Electric Coop, Inc",MD,53,253,9, ,315,Y,Y,Y,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,N,N,N,N
2015,3542,Duke Energy Ohio Inc,OH,683,1092,121, ,1896,Y,Y,Y,N,N,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N
2015,3701,Clark Electric Coop - (WI),WI,253, , , ,253,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,3704,City of Clarksville - (TN),TN,0,1,1,0,2,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,3722,Clarke Electric Coop Inc - (IA),IA,0,0,2,0,2,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,3755,Cleveland Electric Illum Co,OH,0,0,4,0,4,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
2015,3758,City of Cleveland - (TN),TN,0,0,6,0,6,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,3812,City of Clinton - (TN),TN,0,0,8,0,8,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,3814,City of Clintonville - (WI),WI,11,3,10,0,24,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,3841,Coast Electric Power Assn,MS,13229,131, , ,13360,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,3843,Coastal Electric Member Corp,GA,0,0,1,0,1,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,3855,Columbia Power System,TN,0,0,1,0,1,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,3915,Coldwater Board of Public Util,MI, ,182,62, ,244,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,3916,Cobb Electric Membership Corp,GA,12,109, , ,121,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,3989,City of Colorado Springs - (CO),CO,18,1654,192,0,1864,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
2015,4003,City of Colton - (CA),CA,0,0,83, ,83,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,4045,City of Columbia - (MO),MO,0,0,10,0,10,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N
2015,4068,City of Columbus - (MS),MS,0,0,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,4073,City of Columbus - (WI),WI,1,12,2,0,15,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,4110,Commonwealth Edison Co,IL,64670,7827,123, ,72620,N,N,N,N,Y,Y,Y,N,N,N,N,N,N,N,N,N,Y,N,N,N
2015,4147,Town of Concord - (MA),MA,20, , , ,20,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,4176,Connecticut Light & Power Co,CT,418,2361,678,2,3459,Y,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N
2015,4254,Consumers Energy Co,MI,1929,66,15, ,2010,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N
2015,4294,City of Cookeville - (TN),TN,0,1,1,0,2,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,4401,"Cotton Electric Coop, Inc",OK, ,28, , ,28,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,4430,"Covington Electric Coop, Inc",AL,0,6,0,0,6,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,4432,Coweta-Fayette El Member Corp,GA,35,3, , ,38,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,4437,City of Covington - (TN),TN,0,0,1,0,1,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,4471,Craig-Botetourt Electric Coop,VA,2, , , ,2,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,4538,Crisp County Power Comm,GA,15, ,2, ,17,Y,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,4577,Crow Wing Cooperative Power & Light Comp,MN, ,3, , ,3,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,4604,City of Crystal Falls,MI,0,5,0,0,5,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,4607,City of Cuba City,WI,0,7,0,0,7,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,4617,Cullman Power Board,AL,0,1,0,0,1,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,4618,"Cullman Electric Coop, Inc",AL,0,0,4,0,4,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,4624,Cumberland Elec Member Corp,TN,0,0,9,0,9,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,4675,Cuivre River Electric Coop Inc,MO, ,24, , ,24,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N
2015,4704,"DS&O Electric Cooperative, Inc.",KS, , ,2, ,2,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,4848,Daviess Martin County R E M C,IN,40, , , ,40,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,4920,City of Dayton - (TN),TN,0,0,1,0,1,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,4958,Decatur Utilities,AL,0,0,5,0,5,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,4960,Decatur County Rural E M C,IN,31, , , ,31,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,5027,Delmarva Power,DE,251000,13000, , ,264000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N
2015,5027,Delmarva Power,MD,168000, , , ,168000,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N
2015,5063,City of Denton - (TX),TX, , ,1, ,1,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,5070,Delaware Electric Cooperative,DE,0,32,0,0,32,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,5078,"Denton County Elec Coop, Inc",TX,14,129,74, ,217,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,5086,Delta Montrose Electric Assn,CO,1948,21,1, ,1970,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,5111,City of Detroit Lakes - (MN),MN, ,2, , ,2,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,5148,City of Dickson,TN,0,0,2,0,2,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,5327,Douglas Electric Coop - (OR),OR, ,2, , ,2,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,5399,Duck River Elec Member Corp,TN,7,0,4,0,11,Y,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,5416,"Duke Energy Carolinas, LLC",NC,1947,15817,1028, ,18792,Y,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,5416,"Duke Energy Carolinas, LLC",SC,290,4808,446, ,5544,Y,Y,Y,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,5487,Duquesne Light Co,PA, ,74,23, ,97,N,N,N,N,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,5509,City of Dyersburg,TN,0,0,2,0,2,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,5551,City of Eagle River - (WI),WI,2,10,0,0,12,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,5578,East Mississippi Elec Pwr Assn,MS,0,91,0,0,91,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,5605,Eastern Iowa Light & Power Coop,IA,110,17,7, ,134,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,5632,Eau Claire Electric Coop,WI,6,11,8,0,25,Y,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,N,N,N,N
2015,5701,El Paso Electric Co,NM,26,63,21, ,110,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,5701,El Paso Electric Co,TX,12,293,113, ,418,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,5860,Empire District Electric Co,MO, , ,3, ,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,N
2015,5953,"Entergy Solutions, Ltd",MA, , ,1, ,1,N,N,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,5961,Town of Erwin - (TN),TN,0,0,2,0,2,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,5964,"Escambia River Elec Coop, Inc",FL,0,13, , ,13,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,5997,Town of Estes Park,CO,284,24, , ,308,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,6008,City of Etowah,TN,0,0,2,0,2,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,6043,City of Evansville,WI,0,10,1,0,11,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,6112,"Farmers Electric Coop, Inc - (IA)",IA, , ,1, ,1,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,Y,N,N,N,N,N
2015,6234,City of Fayetteville,TN,0,0,3,0,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,6235,Public Works Comm-City of Fayetteville,NC,0,0,5,0,5,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,6374,Fitchburg Gas & Elec Light Co,MA, , ,26, ,26,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,6395,Flathead Electric Coop Inc,MT, ,27,85, ,112,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,6411,Flint Electric Membership Corp,GA, ,164, , ,164,N,N,N,N,N,Y,N,N,N,N,N,N,N,Y,N,N,N,N,N,N
2015,6422,City of Florence - (AL),AL,0,0,1,0,1,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,6424,Florence Utility Comm,WI,7,2,0,0,9,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,6431,"Flint Hills Rural E C A, Inc",KS,291,28,12, ,331,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,N,N
2015,6455,"Duke Energy Florida, Inc",FL,30,12156,409,0,12595,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,6457,Florida Public Utilities Co,FL,6,1,0,0,7,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,6604,City of Fort Collins - (CO),CO,1950,0,0,0,1950,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,6608,Fort Loudoun Electric Coop,TN,0,1,2,0,3,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,6612,Fort Payne Improvement Authority,AL,0,1,0,0,1,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,6638,City of Fountain,CO, ,37, , ,37,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,6640,Four County Elec Member Corp,NC,29, , , ,29,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,6641,4-County Electric Power Assn,MS,0,829,1,0,830,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,6717,Franklin Electric Coop - (AL),AL,0,1,2,0,3,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,6718,City of Franklin - (KY),KY,0,0,3,0,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,6909,Gainesville Regional Utilities,FL,0,2,0,0,2,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,6923,City of Gallatin - (TN),TN,0,0,3,0,3,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
2015,6930,City of Gallup - (NM),NM, ,1,1, ,2,N,Y,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N
