Month,Date Event Began,Time Event Began,Date of Restoration,Time of Restoration,Area Affected,NERC Region,Alert Criteria,Event Type,Demand Loss (MW),Number of Customers Affected
January,01/08/2022,02:20:00,01/12/2022,07:40:00,Florida: Citrus County;,SERC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
January,01/08/2022,18:07:00,01/08/2022,22:26:00,New Hampshire: Merrimack County;,NPCC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,Suspicious Activity,0,0
January,01/08/2022,02:56:00,01/08/2022,03:03:00,"Texas: Cameron County, Willacy County;",TRE,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",System Operations,0,0
January,01/09/2022,18:08:00,Unknown,Unknown,Mississippi: Adams County;,SERC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",System Operations,Unknown,Unknown
January,01/12/2022,09:20:00,01/12/2022,10:25:00,Indiana: Kentucky: Ohio:,SERC/RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,Unknown,Unknown
January,01/13/2022,16:00:00,01/13/2022,16:01:00,Massachusetts: Hampden County[13];,NPCC,"Physical threat to its Bulk Electric System control center, excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the control center. Or suspicious device or activity at its Bulk Electric System control center.",Suspicious Activity,0,0
January,01/14/2022,13:50:00,01/14/2022,14:13:00,Pennsylvania: Bucks County;,NPCC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Suspicious Activity,0,0
January,01/14/2022,08:34:00,01/14/2022,08:42:00,Texas: Potter County; New Mexico:,TRE/WECC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
January,01/15/2022,14:09:00,01/15/2022,14:28:00,New York: Orange County;,NPCC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
January,01/16/2022,12:05:00,01/17/2022,08:45:00,North Carolina: Jackson County; South Carolina: Greenville County;,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,Unknown,51289
January,01/16/2022,13:15:00,01/16/2022,17:15:00,North Carolina: South Carolina:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,Unknown,74638
January,01/16/2022,05:15:00,01/17/2022,00:06:00,Georgia: Alabama:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,436,61113
January,01/18/2022,22:22:00,01/18/2022,22:23:00,Texas: Harris County;,TRE,Cyber Security Incident that was an attempt to compromise a High or Medium Impact Bulk Electric System Cyber System or their associated Electronic Access Control or Monitoring Systems,Cyber Event,0,0
January,01/19/2022,14:35:00,01/19/2022,16:02:00,Maine:,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
January,01/20/2022,19:57:00,01/21/2022,05:30:00,Mississippi: Arkansas: Louisiana: Texas:,TRE/SERC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,Severe Weather,0,0
January,01/20/2022,09:00:00,01/20/2022,09:59:00,Maine:,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
January,01/23/2022,00:37:00,01/23/2022,00:42:00,Pennsylvania: Westmoreland County;,RF,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
January,01/24/2022,10:27:00,01/24/2022,10:51:00,Washington: Chelan County;,WECC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",System Operations,0,0
January,01/24/2022,11:50:00,01/24/2022,16:00:00,"New York: Dutchess County, Greene County;",NPCC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Sabotage,0,0
January,01/26/2022,13:37:00,01/26/2022,14:15:00,Florida: Leon County;,SERC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
January,01/27/2022,11:30:00,01/27/2022,11:31:00,Nevada: Clark County;,WECC," Damage or destruction of a Facility within its Reliability Coordinator Area, Balancing Authority Area or Transmission Operator Area that results in action(s) to avoid a Bulk Electric System Emergency.",Vandalism,0,0
January,01/28/2022,15:41:00,01/28/2022,21:30:00,"Colorado: Douglas County, Pueblo County, El Paso County, Prowers County;",WECC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
January,01/29/2022,08:45:00,01/30/2022,01:00:00,Connecticut: Massachusetts: New Hampshire: Rhode Island: Vermont: Maine:,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,120,12000
January,01/30/2022,20:41:00,01/31/2022,00:42:00,Nebraska:,MRO,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
January,01/31/2022,19:58:00,01/31/2022,20:10:00,West Virginia: Monongalia County;,RF,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
February,02/01/2022,12:13:00,02/01/2022,12:25:00,California: Yuba County;,WECC,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system,System Operations,10,8124
February,02/03/2022,10:00:00,02/07/2022,20:00:00,Tennessee: Shelby County;,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather/Transmission Interruption,Unknown,255000
February,02/03/2022,12:56:00,02/04/2022,20:30:00,Ohio:,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather/Transmission Interruption,Unknown,51000
February,02/03/2022,12:56:00,Unknown,Unknown,Ohio:,RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather/Transmission Interruption,Unknown,51000
February,02/04/2022,18:21:00,02/04/2022,22:00:00,Texas:,TRE,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system,Transmission Interruption,Unknown,Unknown
February,02/04/2022,13:10:00,Unknown,Unknown,New York: Ulster County;,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather/Transmission Interruption,Unknown,67404
February,02/09/2022,07:00:00,02/09/2022,09:00:00,New York: Orange County;,NPCC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,Vandalism,0,0
February,02/12/2022,16:29:00,02/12/2022,16:30:00,California: Alameda County;,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,Vandalism,Unknown,Unknown
February,02/17/2022,10:30:00,02/17/2022,10:31:00,Rhode Island: Providence County[13];,NPCC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
February,02/17/2022,00:09:00,02/17/2022,07:36:00,Louisiana: Lafayette Parish;,SERC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,80,0
February,02/18/2022,07:10:00,02/18/2022,16:25:00,Connecticut: Maine: Massachusetts: New Hampshire: Vermont: Rhode Island:,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,7,7047
February,02/22/2022,11:10:00,02/22/2022,12:15:00,Texas: Llano County;,TRE,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
February,02/24/2022,10:25:00,02/24/2022,10:31:00,Texas: Montgomery County;,TRE,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,3,1405
February,02/24/2022,01:09:00,02/24/2022,02:59:00,"California: San Bernardino County, Kern County, Solano County, San Diego County;",WECC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,246,0
February,02/25/2022,09:31:00,02/25/2022,13:09:00,Texas: Travis County; California: San Diego County;,TRE, Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0
February,02/26/2022,11:15:00,02/26/2022,17:00:00,Washington: Grant County;,WECC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Actual Physical Attack,0,0
February,02/28/2022,09:25:00,02/28/2022,09:26:00,Texas: Mitchell County;,TRE, Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
March,03/01/2022,13:43:00,03/01/2022,13:47:00,"Indiana: Marion County, Shelby County, Hendricks County;",RF,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",System Operations,0,0
March,03/02/2022,09:26:00,03/02/2022,10:05:00,North Carolina: South Carolina:,SERC,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0
March,03/05/2022,22:58:00,03/06/2022,19:38:00,Illinois: DuPage County;,SERC/RF,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",System Operations,0,0
March,03/06/2022,02:30:00,03/06/2022,17:00:00,Texas: Cameron County;,TRE,Cyber event that could potentially impact electric power system adequacy or reliability,Cyber Event,0,0
March,03/08/2022,13:50:00,03/08/2022,14:39:00,Georgia: Terrell County;,TRE,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",System Operations,48,5855
March,03/10/2022,08:51:00,03/10/2022,15:15:00,Nebraska: Scotts Bluff County;,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
March,03/11/2022,06:35:00,03/11/2022,07:00:00,Texas: Cameron County;,TRE,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
March,03/12/2022,08:33:00,Unknown,Unknown,Alabama: Georgia: Mississippi: Florida:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,139,19380
March,03/13/2022,22:15:00,03/13/2022,22:38:00,Minnesota: Hennepin County;,MRO,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
March,03/14/2022,09:30:00,03/14/2022,10:45:00,Texas: Cameron County;,TRE,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Vandalism,0,0
March,03/14/2022,15:45:00,Unknown,Unknown,New Jersey:,RF,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,Unknown,Unknown
March,03/15/2022,18:53:00,03/15/2022,20:33:00,California: Lake County;,WECC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Vandalism,10,3958
March,03/15/2022,11:11:00,03/15/2022,11:47:00,Maine:,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
March,03/16/2022,11:28:00,03/16/2022,11:29:00,California: Sacramento County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
March,03/17/2022,12:59:00,44641,16:38:00,North Carolina: Durham County;,SERC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Actual Physical Attack/Vandalism,0,0
March,03/18/2022,16:32:00,Unknown,Unknown,Florida: Palm Beach County;,SERC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,78,20423
March,03/20/2022,17:52:00,03/20/2022,22:20:00,Minnesota: St. Louis County;,MRO,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
March,03/21/2022,19:00:00,03/24/2022,00:00:00,"Texas: Anderson County, Bell County, Bosque County, Comanche County, Coryell County, Falls County, Freestone County, Hamilton County, Henderson County, Hill County, Lampasas County, Leon County, Limestone County, McLennan County, Milam County, Mills County, Robertson County, Collin County, Cooke County, Dallas County, Denton County, Ellis County, Erath County, Fannin County, Grayson County, Hood County, Hunt County, Johnson County, Kaufman County, Navarro County, Parker County, Rains County, Rockwall County, Somervell County, Tarrant County, Van Zandt County, Wise County;",TRE,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,Unknown,170000
March,03/22/2022,21:04:00,03/22/2022,21:08:00,Maryland: Prince George's County;,RF,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
March,03/22/2022,00:06:00,03/22/2022,04:29:00,South Dakota:,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,0,0
March,03/25/2022,20:46:00,03/25/2022,22:48:00,Maine:,NPCC,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
March,03/29/2022,11:45:00,Unknown,Unknown,California: Imperial County;,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,Vandalism,0,0
March,03/29/2022,16:34:00,03/30/2022,15:25:00,Vermont: Chittenden County;,NPCC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
March,03/30/2022,15:45:00,Unknown,Unknown,Louisiana: Mississippi: Arkansas:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,Unknown,66448
March,03/31/2022,08:59:00,04/01/2022,19:30:00,"Michigan: Huron County, Tuscola County, St. Clair County, Washtenaw County, Macomb County, Wayne County, Monroe County, Oakland County, Livingston County;",RF,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,60,70000
March,03/31/2022,22:43:00,Unknown,Unknown,Montana: Toole County; Florida: Palm Beach County;,WECC/SERC,Cyber event that could potentially impact electric power system adequacy or reliability,Cyber Event,0,0
March,03/31/2022,00:04:00,03/31/2022,09:20:00,Georgia: Alabama: Mississippi: Florida:,SERC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,157,22000
April,04/05/2022,04:40:00,04/05/2022,17:21:00,Missouri: Jackson County;,SERC/RF,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",System Operations,73,16299
April,04/10/2022,15:41:00,04/10/2022,15:50:00,Arkansas: Pulaski County;,SERC,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system,System Operations,5,Unknown
April,04/10/2022,15:41:00,04/10/2022,15:50:00,Arkansas: Pulaski County;,SERC,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system,System Operations,5,Unknown
April,04/11/2022,09:15:00,04/13/2022,08:00:00,"Oregon: Multnomah County, Clackamas County, Marion County, Yamhill County, Washington County;",WECC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,3140,73717
April,04/11/2022,21:37:00,04/11/2022,22:14:00,California: Riverside County;,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Actual Physical Attack,2,1337
April,04/11/2022,20:33:00,04/11/2022,20:40:00,Maryland: Calvert County;,RF,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
April,04/11/2022,20:33:00,04/11/2022,20:40:00,Maryland: Calvert County;,RF,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
April,04/12/2022,17:42:00,04/12/2022,18:38:00,Arkansas: Ouachita County;,SERC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,Actual Physical Attack,0,0
April,04/13/2022,22:04:00,04/14/2022,00:02:00,Louisiana: Iberia Parish;,SERC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",System Operations,7,2429
April,04/14/2022,05:59:00,04/14/2022,06:13:00,California: Los Angeles County;,WECC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,164,262268
April,04/16/2022,12:17:00,Unknown,Unknown,Missouri:,SERC/RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,Generation Inadequacy,0,0
April,04/16/2022,11:08:00,Unknown,Unknown,Iowa: Polk County; Illinois:,SERC/MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",System Operations,0,0
April,04/16/2022,10:45:00,Unknown,Unknown,Washington:,WECC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
April,04/16/2022,17:44:00,Unknown,Unknown,California:,WECC,Electrical System Separation (Islanding) where part or parts of a power grid remain(s) operational in an otherwise blacked out area or within the partial failure of an integrated electrical system,System Operations,9290,Unknown
April,04/16/2022,05:30:00,04/16/2022,11:38:00,California: Shasta County;,WECC,Unplanned evacuation from its Bulk Electric System control center facility for 30 continuous minutes or more.,System Operations,0,0
April,04/16/2022,22:55:00,04/16/2022,22:57:00,Pennsylvania: York County;,RF,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
April,04/19/2022,06:00:00,Unknown,Unknown,New York:,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,Unknown,97000
April,04/19/2022,08:41:00,04/19/2022,12:10:00,Connecticut: Massachusetts: Maine: New Hampshire: Rhode Island: Vermont:,NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,Unknown,67754
April,04/19/2022,04:07:00,Unknown,Unknown,"New York: Broome County, Chemung County, Chenango County, Clinton County, Columbia County, Cortland County, Delaware County, Dutchess County, Erie County, Essex County, Greene County, Hamilton County, Herkimer County, Madison County, Oneida County, Otsego County, Putnam County, Saratoga County, Schoharie County, Schuyler County, Steuben County, Sullivan County, Tioga County, Tompkins County, Ulster County, Westchester County;",NPCC,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,Unknown,84033
April,04/22/2022,23:00:00,04/24/2022,16:00:00,North Dakota:,MRO,Uncontrolled loss of 300 Megawatts or more of firm system loads for 15 minutes or more from a single incident,Severe Weather,1000,Unknown
April,04/22/2022,23:16:00,04/24/2022,16:00:00,"North Dakota: Mountrail County, Williams County, Ward County, Burke County, Bottineau County, McLean County, Walsh County, Bowman County, Stark County, Dunn County, Mercer County; Montana: Wibaux County, Richland County;",WECC/MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Severe Weather,Unknown,Unknown
April,04/23/2022,15:38:00,04/24/2022,04:00:00,"North Dakota: Mountrail County, Williams County;",MRO,Uncontrolled loss of 300 Megawatts or more of firm system loads for 15 minutes or more from a single incident,Severe Weather,480,18430
April,04/23/2022,19:42:00,04/24/2022,16:17:00,"Iowa: Polk County, Warren County; Illinois:",SERC/MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Severe Weather,43,22400
April,04/26/2022,14:27:00,Unknown,Unknown,Minnesota: Chisago County;,MRO,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,17,0
April,04/26/2022,08:54:00,04/26/2022,08:55:00,California: Sacramento County;,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,Vandalism,0,0
April,04/27/2022,09:00:00,04/27/2022,09:01:00,Ohio: Muskingum County;,RF,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,Unknown,Unknown
April,04/28/2022,07:56:00,04/28/2022,08:48:00,North Carolina: South Carolina:,SERC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",System Operations,74,Unknown
April,04/28/2022,15:45:00,Unknown,Unknown,New Mexico: San Juan County;,WECC,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
April,04/29/2022,07:05:00,04/29/2022,07:06:00,California:,WECC,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems,Vandalism,0,0
May,05/02/2022,14:24:00,05/02/2022,14:25:00,California:,WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,Unknown,0
May,05/03/2022,06:42:00,05/03/2022,13:59:00,New Hampshire: Carroll County;,NPCC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
May,05/03/2022,00:17:00,05/04/2022,12:00:00,Louisiana:,SERC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Actual Physical Attack,0,0
May,05/04/2022,14:07:00,05/05/2022,01:57:00,Michigan: Wayne County;,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,Unknown,0
May,05/05/2022,13:06:00,05/05/2022,14:06:00,Arkansas:,SERC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,Unknown,0
May,05/06/2022,03:02:00,05/06/2022,03:34:00,Michigan: Jackson County;,RF,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,Fuel Supply Deficiency,0,0
May,05/09/2022,16:25:00,05/09/2022,17:10:00,Texas: Haskell County;,TRE,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
May,05/09/2022,16:25:00,05/09/2022,17:10:00,Texas: Haskell County;,TRE,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
May,05/11/2022,18:00:00,05/11/2022,22:42:00,Minnesota:,MRO,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,Unknown,105000
May,05/11/2022,10:00:00,05/11/2022,10:01:00,Iowa: Clinton County;,MRO,Physical attack that could potentially impact electric power system adequacy or reliability; or vandalism which targets components of any security systems; Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
May,05/12/2022,16:50:00,05/13/2022,02:48:00,South Dakota: Davison County;,MRO,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,Unknown,Unknown
May,05/12/2022,14:58:00,05/12/2022,14:59:00,Mississippi: Harrison County;,SERC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Actual Physical Attack/Vandalism,0,0
May,05/12/2022,14:58:00,05/12/2022,14:59:00,Mississippi: Lamar County;,SERC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Actual Physical Attack/Vandalism,0,0
May,05/12/2022,01:00:00,05/12/2022,01:10:00,Texas: Frio County;,TRE,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
May,05/12/2022,10:44:00,05/12/2022,13:34:00,"Missouri: Barry County, Dade County, Lawrence County;",SERC,"Unexpected Transmission loss within its area, contrary to design, of three or more Bulk Electric System Facilities caused by a common disturbance (excluding successful automatic reclosing).",Transmission Interruption,800,0
May,05/14/2022,15:05:00,05/14/2022,16:30:00,Texas:,TRE,Complete loss of monitoring or control capability at its staffed Bulk Electric System control center for 30 continuous minutes or more.,System Operations,0,0
May,05/15/2022,23:30:00,05/17/2022,23:45:00,"Texas: Collin County, Dallas County, Denton County, Ellis County, Grayson County, Henderson County, Hunt County, Kaufman County, Navarro County, Rockwall County, Smith County, Tarrant County, Van Zandt County;",TRE,"Loss of electric service to more than 50,000 customers for 1 hour or more",Severe Weather,Unknown,150000
May,05/15/2022,21:00:00,05/15/2022,21:10:00,Pennsylvania: Montgomery County;,RF,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
May,05/15/2022,21:00:00,05/15/2022,21:10:00,Pennsylvania: Montgomery County;,RF,"Physical threat to its Facility excluding weather or natural disaster related threats, which has the potential to degrade the normal operation of the Facility. Or suspicious device or activity at its Facility.",Suspicious Activity,0,0
May,05/16/2022,05:00:00,05/16/2022,05:01:00,"California: Solano County, Santa Clara County;",WECC,Damage or destruction of its Facility that results from actual or suspected intentional human action.,Vandalism,0,0
