# CSV-File created with merge-csv.com
# -----------------------------------------------------------

EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
998532,PUTNAM (ZONE), ,01/01/2022,500,Winter Weather, , ,0,0,0,0,IL,CST-6, ,165210,Z,18,DVN,0,0,Trained Spotter, , , , , , , , ,01/02/2022,200, , , , ,"A few spotter and public reports of 2-5 inches of snow fell across portions of Putnam County. Blowing and drifting snow continued to cause problems on roads after plowing, lasting into January 2nd. The highest snowfall report was in Lone Tree Corners at 3.5 inches.","A strong winter storm impacted much of southeast Iowa, western Illinois, and northeast Missouri. Widespread snowfall ranging between 5 and 10 inches of snow was reported in the hardest hit areas, with 1 to 4 inches surrounding and gusty winds to follow. This event started and ended as a snow event, as cold air was in place prior. With the gusty winds, blowing and drifting snow was observed, reducing visibilities and making it difficult to measure the snowfall. Just as this storm was moving out, very cold temperatures moved in, with wind chills between -15 to -30 felt.",11
998531,BUREAU (ZONE), ,01/01/2022,500,Winter Weather, , ,0,0,0,0,IL,CST-6, ,165210,Z,17,DVN,0,0,COOP Observer, , , , , , , , ,01/02/2022,200, , , , ,"Spotter and public reports of 3-5 inches of snow fell across portions of Bureau County. Blowing and drifting snow continued to cause problems on roads after plowing, lasting into January 2nd. The highest snowfall report was in Princeton at 4.4 inches.","A strong winter storm impacted much of southeast Iowa, western Illinois, and northeast Missouri. Widespread snowfall ranging between 5 and 10 inches of snow was reported in the hardest hit areas, with 1 to 4 inches surrounding and gusty winds to follow. This event started and ended as a snow event, as cold air was in place prior. With the gusty winds, blowing and drifting snow was observed, reducing visibilities and making it difficult to measure the snowfall. Just as this storm was moving out, very cold temperatures moved in, with wind chills between -15 to -30 felt.",12
998520,MERCER (ZONE), ,01/01/2022,500,Winter Storm, , ,0,0,0,0,IL,CST-6, ,165210,Z,24,DVN,0,0,Trained Spotter, , , , , , , , ,01/02/2022,200, , , , ,"Spotter and public reports of 3-6 inches of snow fell across portions of Mercer County. Blowing and drifting snow continued to cause problems on roads after plowing, lasting into January 2nd. Verification was also considered using snow amounts and other combined hazards/impacts, with the highest snowfall report in Aledo at 5 inches.","A strong winter storm impacted much of southeast Iowa, western Illinois, and northeast Missouri. Widespread snowfall ranging between 5 and 10 inches of snow was reported in the hardest hit areas, with 1 to 4 inches surrounding and gusty winds to follow. This event started and ended as a snow event, as cold air was in place prior. With the gusty winds, blowing and drifting snow was observed, reducing visibilities and making it difficult to measure the snowfall. Just as this storm was moving out, very cold temperatures moved in, with wind chills between -15 to -30 felt.",13
998239,HENDERSON (ZONE), ,01/01/2022,500,Winter Storm, , ,0,0,0,0,IL,CST-6, ,165210,Z,25,DVN,0,0,Trained Spotter, , , , , , , , ,01/01/2022,2300, , , , ,"Spotter and public reports of 4-6 inches of snow fell across portions of Henderson County. Blowing and drifting snow continued to cause problems on roads after plowing, lasting into January 2nd. Verification was also considered using snow amounts and other combined hazards/impacts, with the highest snowfall report in Oquawka at 5.4 inches.","A strong winter storm impacted much of southeast Iowa, western Illinois, and northeast Missouri. Widespread snowfall ranging between 5 and 10 inches of snow was reported in the hardest hit areas, with 1 to 4 inches surrounding and gusty winds to follow. This event started and ended as a snow event, as cold air was in place prior. With the gusty winds, blowing and drifting snow was observed, reducing visibilities and making it difficult to measure the snowfall. Just as this storm was moving out, very cold temperatures moved in, with wind chills between -15 to -30 felt.",14
998238,WARREN (ZONE), ,01/01/2022,500,Winter Storm, , ,0,0,0,0,IL,CST-6, ,165210,Z,26,DVN,0,0,Trained Spotter, , , , , , , , ,01/01/2022,2300, , , , ,"Spotter and public reports of 4-6 inches of snow fell across portions of Warren County. Blowing and drifting snow continued to cause problems on roads after plowing, lasting into January 2nd. Verification was also considered using snow amounts and other combined hazards/impacts.","A strong winter storm impacted much of southeast Iowa, western Illinois, and northeast Missouri. Widespread snowfall ranging between 5 and 10 inches of snow was reported in the hardest hit areas, with 1 to 4 inches surrounding and gusty winds to follow. This event started and ended as a snow event, as cold air was in place prior. With the gusty winds, blowing and drifting snow was observed, reducing visibilities and making it difficult to measure the snowfall. Just as this storm was moving out, very cold temperatures moved in, with wind chills between -15 to -30 felt.",15
1004542,ADAMS (ZONE), ,01/01/2022,620,Sleet, , ,0,0,0,0,IL,CST-6, ,166148,Z,95,LSX,0,0,Broadcast Media, , , , , , , , ,01/02/2022,0, , , , ,"A mix of snow, freezing rain and sleet fell in Adams County. An inch of sleet was reported in Quincy, IL with around an inch of snow on top of the sleet.","An impactful winter storm moved through the Midwest on New Year's Day, which brought snow, sleet, and freezing rain to the region. Serious travel impacts occurred across portions of northeast Missouri and west central Illinois. Most of the area in the Winter Storm Warning only got between 1 and 4 inches of snow. However, there were several reports of 5 to 7 inches of snow over Knox County, a mix of up to 5 inches of snow and half an inch of sleet in Lewis County, and up to an inch of sleet in Quincy, IL (Adams County).",16
1003912,SCHUYLER (ZONE), ,01/01/2022,800,Winter Weather, , ,0,0,0,0,IL,CST-6, ,166046,Z,40,ILX,0,0,COOP Observer, , , , , , , , ,01/01/2022,2200, , , , ,"Weather observers measured 3 to 5 inches of snow across Schuyler County.  The snowfall led to slippery road conditions and a few traffic accidents across the area.","A strong frontal boundary extending from the Ohio River Valley into the southern Plains separated an unseasonably warm airmass characterized by temperatures in the 60s and 70s from Kentucky southward to the Gulf Coast from bitterly cold air with readings well below zero across the northern Plains into the Upper Great Lakes on January 1st.  Several waves of low pressure tracking along the boundary brought widespread precipitation to central Illinois.  With temperatures at or above freezing, most of the precipitation occurred in the form of rain east of the I-55 corridor...with a mix of rain, sleet, and snow between I-55 and the Illinois River.  Further northwest where a deeper cold airmass existed, all snow fell along and northwest of the Illinois River.  Snow totals were highest across portions of Knox and Stark counties, where amounts in excess of 6 inches were common.",17
1003909,FULTON (ZONE), ,01/01/2022,800,Winter Weather, , ,0,0,0,0,IL,CST-6, ,166046,Z,36,ILX,0,0,COOP Observer, , , , , , , , ,01/01/2022,2200, , , , ,"Numerous weather observers measured 3 to 6 inches of snow across Fulton County, with the highest totals occurring across the far northern part of the county.  5.0 inches was observed in Avon, Canton, and Farmington.  The snowfall led to slippery road conditions and a few traffic accidents across the area.","A strong frontal boundary extending from the Ohio River Valley into the southern Plains separated an unseasonably warm airmass characterized by temperatures in the 60s and 70s from Kentucky southward to the Gulf Coast from bitterly cold air with readings well below zero across the northern Plains into the Upper Great Lakes on January 1st.  Several waves of low pressure tracking along the boundary brought widespread precipitation to central Illinois.  With temperatures at or above freezing, most of the precipitation occurred in the form of rain east of the I-55 corridor...with a mix of rain, sleet, and snow between I-55 and the Illinois River.  Further northwest where a deeper cold airmass existed, all snow fell along and northwest of the Illinois River.  Snow totals were highest across portions of Knox and Stark counties, where amounts in excess of 6 inches were common.",18
1003911,PEORIA (ZONE), ,01/01/2022,900,Winter Weather, , ,0,0,0,0,IL,CST-6, ,166046,Z,29,ILX,0,0,COOP Observer, , , , , , , , ,01/01/2022,2255, , , , ,"Numerous weather observers measured 3 to 5 inches of snow across Peoria County, including 5.0 inches 4 miles northwest of Peoria, 4.5 inches in Princeville, and 4.2 inches in Peoria.  The snowfall led to slippery road conditions and a few traffic accidents across the area.","A strong frontal boundary extending from the Ohio River Valley into the southern Plains separated an unseasonably warm airmass characterized by temperatures in the 60s and 70s from Kentucky southward to the Gulf Coast from bitterly cold air with readings well below zero across the northern Plains into the Upper Great Lakes on January 1st.  Several waves of low pressure tracking along the boundary brought widespread precipitation to central Illinois.  With temperatures at or above freezing, most of the precipitation occurred in the form of rain east of the I-55 corridor...with a mix of rain, sleet, and snow between I-55 and the Illinois River.  Further northwest where a deeper cold airmass existed, all snow fell along and northwest of the Illinois River.  Snow totals were highest across portions of Knox and Stark counties, where amounts in excess of 6 inches were common.",19
1003906,KNOX (ZONE), ,01/01/2022,900,Heavy Snow, , ,0,0,0,0,IL,CST-6, ,166046,Z,27,ILX,0,0,COOP Observer, , , , , , , , ,01/01/2022,2255, , , , ,"Numerous weather observers across Knox County measured 6 to 7 inches of snow, including 6.9 inches in Yates City and 6.8 inches in Altona.  The heavy snow caused hazardous road conditions, which led to several traffic accidents across the area.","A strong frontal boundary extending from the Ohio River Valley into the southern Plains separated an unseasonably warm airmass characterized by temperatures in the 60s and 70s from Kentucky southward to the Gulf Coast from bitterly cold air with readings well below zero across the northern Plains into the Upper Great Lakes on January 1st.  Several waves of low pressure tracking along the boundary brought widespread precipitation to central Illinois.  With temperatures at or above freezing, most of the precipitation occurred in the form of rain east of the I-55 corridor...with a mix of rain, sleet, and snow between I-55 and the Illinois River.  Further northwest where a deeper cold airmass existed, all snow fell along and northwest of the Illinois River.  Snow totals were highest across portions of Knox and Stark counties, where amounts in excess of 6 inches were common.",20
1003907,STARK (ZONE), ,01/01/2022,915,Heavy Snow, , ,0,0,0,0,IL,CST-6, ,166046,Z,28,ILX,0,0,COOP Observer, , , , , , , , ,01/01/2022,2300, , , , ,"Numerous weather observers across Stark County measured 6 to 7 inches of snow.  The heavy snow caused hazardous road conditions, which led to several traffic accidents across the area.","A strong frontal boundary extending from the Ohio River Valley into the southern Plains separated an unseasonably warm airmass characterized by temperatures in the 60s and 70s from Kentucky southward to the Gulf Coast from bitterly cold air with readings well below zero across the northern Plains into the Upper Great Lakes on January 1st.  Several waves of low pressure tracking along the boundary brought widespread precipitation to central Illinois.  With temperatures at or above freezing, most of the precipitation occurred in the form of rain east of the I-55 corridor...with a mix of rain, sleet, and snow between I-55 and the Illinois River.  Further northwest where a deeper cold airmass existed, all snow fell along and northwest of the Illinois River.  Snow totals were highest across portions of Knox and Stark counties, where amounts in excess of 6 inches were common.",21
1003910,MARSHALL (ZONE), ,01/01/2022,1000,Winter Weather, , ,0,0,0,0,IL,CST-6, ,166046,Z,30,ILX,0,0,COOP Observer, , , , , , , , ,01/01/2022,2300, , , , ,"Weather observers measured 3 to 5 inches of snow across Marshall County.  The snowfall led to slippery road conditions and a few traffic accidents across the area.","A strong frontal boundary extending from the Ohio River Valley into the southern Plains separated an unseasonably warm airmass characterized by temperatures in the 60s and 70s from Kentucky southward to the Gulf Coast from bitterly cold air with readings well below zero across the northern Plains into the Upper Great Lakes on January 1st.  Several waves of low pressure tracking along the boundary brought widespread precipitation to central Illinois.  With temperatures at or above freezing, most of the precipitation occurred in the form of rain east of the I-55 corridor...with a mix of rain, sleet, and snow between I-55 and the Illinois River.  Further northwest where a deeper cold airmass existed, all snow fell along and northwest of the Illinois River.  Snow totals were highest across portions of Knox and Stark counties, where amounts in excess of 6 inches were common.",22
1003311,WINNEBAGO (ZONE), ,01/01/2022,1100,Winter Weather, , ,0,0,0,0,IL,CST-6, ,165755,Z,3,LOT,0,0,Trained Spotter, , , , , , , , ,01/02/2022,200, , , , ,"","A winter storm moved across northern Illinois during the afternoon of January 1st through the early morning of January 2nd.  Snowfall totals were generally in the 3 to 5 inch range, with some higher totals across far northeast Illinois.  The highest totals included 6.5 inches in Hoffman Estates; 5.8 inches in Palatine; 5.5 inches two miles north of Waukegan; 5.4 inches in Evanston and Woodstock and 5.2 inches in Elgin.  Rockford Airport measured 4.8 inches and Chicago O'Hare Airport measured 4.1 inches.",23
1003312,BOONE (ZONE), ,01/01/2022,1100,Winter Weather, , ,0,0,0,0,IL,CST-6, ,165755,Z,4,LOT,0,0,Trained Spotter, , , , , , , , ,01/02/2022,300, , , , ,"","A winter storm moved across northern Illinois during the afternoon of January 1st through the early morning of January 2nd.  Snowfall totals were generally in the 3 to 5 inch range, with some higher totals across far northeast Illinois.  The highest totals included 6.5 inches in Hoffman Estates; 5.8 inches in Palatine; 5.5 inches two miles north of Waukegan; 5.4 inches in Evanston and Woodstock and 5.2 inches in Elgin.  Rockford Airport measured 4.8 inches and Chicago O'Hare Airport measured 4.1 inches.",24
1003313,MCHENRY (ZONE), ,01/01/2022,1100,Winter Weather, , ,0,0,0,0,IL,CST-6, ,165755,Z,5,LOT,0,0,Trained Spotter, , , , , , , , ,01/02/2022,300, , , , ,"","A winter storm moved across northern Illinois during the afternoon of January 1st through the early morning of January 2nd.  Snowfall totals were generally in the 3 to 5 inch range, with some higher totals across far northeast Illinois.  The highest totals included 6.5 inches in Hoffman Estates; 5.8 inches in Palatine; 5.5 inches two miles north of Waukegan; 5.4 inches in Evanston and Woodstock and 5.2 inches in Elgin.  Rockford Airport measured 4.8 inches and Chicago O'Hare Airport measured 4.1 inches.",25
1003314,OGLE (ZONE), ,01/01/2022,1100,Winter Weather, , ,0,0,0,0,IL,CST-6, ,165755,Z,8,LOT,0,0,Trained Spotter, , , , , , , , ,01/02/2022,200, , , , ,"","A winter storm moved across northern Illinois during the afternoon of January 1st through the early morning of January 2nd.  Snowfall totals were generally in the 3 to 5 inch range, with some higher totals across far northeast Illinois.  The highest totals included 6.5 inches in Hoffman Estates; 5.8 inches in Palatine; 5.5 inches two miles north of Waukegan; 5.4 inches in Evanston and Woodstock and 5.2 inches in Elgin.  Rockford Airport measured 4.8 inches and Chicago O'Hare Airport measured 4.1 inches.",26
1003315,LEE (ZONE), ,01/01/2022,1100,Winter Weather, , ,0,0,0,0,IL,CST-6, ,165755,Z,10,LOT,0,0,Trained Spotter, , , , , , , , ,01/02/2022,200, , , , ,"","A winter storm moved across northern Illinois during the afternoon of January 1st through the early morning of January 2nd.  Snowfall totals were generally in the 3 to 5 inch range, with some higher totals across far northeast Illinois.  The highest totals included 6.5 inches in Hoffman Estates; 5.8 inches in Palatine; 5.5 inches two miles north of Waukegan; 5.4 inches in Evanston and Woodstock and 5.2 inches in Elgin.  Rockford Airport measured 4.8 inches and Chicago O'Hare Airport measured 4.1 inches.",27
1003316,DE KALB (ZONE), ,01/01/2022,1100,Winter Weather, , ,0,0,0,0,IL,CST-6, ,165755,Z,11,LOT,0,0,Trained Spotter, , , , , , , , ,01/02/2022,300, , , , ,"","A winter storm moved across northern Illinois during the afternoon of January 1st through the early morning of January 2nd.  Snowfall totals were generally in the 3 to 5 inch range, with some higher totals across far northeast Illinois.  The highest totals included 6.5 inches in Hoffman Estates; 5.8 inches in Palatine; 5.5 inches two miles north of Waukegan; 5.4 inches in Evanston and Woodstock and 5.2 inches in Elgin.  Rockford Airport measured 4.8 inches and Chicago O'Hare Airport measured 4.1 inches.",28
1003317,KANE (ZONE), ,01/01/2022,1100,Winter Weather, , ,0,0,0,0,IL,CST-6, ,165755,Z,12,LOT,0,0,Trained Spotter, , , , , , , , ,01/02/2022,300, , , , ,"","A winter storm moved across northern Illinois during the afternoon of January 1st through the early morning of January 2nd.  Snowfall totals were generally in the 3 to 5 inch range, with some higher totals across far northeast Illinois.  The highest totals included 6.5 inches in Hoffman Estates; 5.8 inches in Palatine; 5.5 inches two miles north of Waukegan; 5.4 inches in Evanston and Woodstock and 5.2 inches in Elgin.  Rockford Airport measured 4.8 inches and Chicago O'Hare Airport measured 4.1 inches.",29
1003320,LA SALLE (ZONE), ,01/01/2022,1100,Winter Weather, , ,0,0,0,0,IL,CST-6, ,165755,Z,19,LOT,0,0,Trained Spotter, , , , , , , , ,01/02/2022,300, , , , ,"","A winter storm moved across northern Illinois during the afternoon of January 1st through the early morning of January 2nd.  Snowfall totals were generally in the 3 to 5 inch range, with some higher totals across far northeast Illinois.  The highest totals included 6.5 inches in Hoffman Estates; 5.8 inches in Palatine; 5.5 inches two miles north of Waukegan; 5.4 inches in Evanston and Woodstock and 5.2 inches in Elgin.  Rockford Airport measured 4.8 inches and Chicago O'Hare Airport measured 4.1 inches.",30
1003309,LAKE (ZONE), ,01/01/2022,1130,Winter Storm, , ,0,0,0,0,IL,CST-6, ,165755,Z,6,LOT,0,0,Trained Spotter, , , , , , , , ,01/02/2022,400, , , , ,"","A winter storm moved across northern Illinois during the afternoon of January 1st through the early morning of January 2nd.  Snowfall totals were generally in the 3 to 5 inch range, with some higher totals across far northeast Illinois.  The highest totals included 6.5 inches in Hoffman Estates; 5.8 inches in Palatine; 5.5 inches two miles north of Waukegan; 5.4 inches in Evanston and Woodstock and 5.2 inches in Elgin.  Rockford Airport measured 4.8 inches and Chicago O'Hare Airport measured 4.1 inches.",31
1003321,KENDALL (ZONE), ,01/01/2022,1130,Winter Weather, , ,0,0,0,0,IL,CST-6, ,165755,Z,20,LOT,0,0,Trained Spotter, , , , , , , , ,01/02/2022,300, , , , ,"","A winter storm moved across northern Illinois during the afternoon of January 1st through the early morning of January 2nd.  Snowfall totals were generally in the 3 to 5 inch range, with some higher totals across far northeast Illinois.  The highest totals included 6.5 inches in Hoffman Estates; 5.8 inches in Palatine; 5.5 inches two miles north of Waukegan; 5.4 inches in Evanston and Woodstock and 5.2 inches in Elgin.  Rockford Airport measured 4.8 inches and Chicago O'Hare Airport measured 4.1 inches.",32
1003322,GRUNDY (ZONE), ,01/01/2022,1130,Winter Weather, , ,0,0,0,0,IL,CST-6, ,165755,Z,21,LOT,0,0,Trained Spotter, , , , , , , , ,01/02/2022,300, , , , ,"","A winter storm moved across northern Illinois during the afternoon of January 1st through the early morning of January 2nd.  Snowfall totals were generally in the 3 to 5 inch range, with some higher totals across far northeast Illinois.  The highest totals included 6.5 inches in Hoffman Estates; 5.8 inches in Palatine; 5.5 inches two miles north of Waukegan; 5.4 inches in Evanston and Woodstock and 5.2 inches in Elgin.  Rockford Airport measured 4.8 inches and Chicago O'Hare Airport measured 4.1 inches.",33
998535,STEPHENSON (ZONE), ,01/01/2022,1200,Winter Weather, , ,0,0,0,0,IL,CST-6, ,165210,Z,2,DVN,0,0,COOP Observer, , , , , , , , ,01/02/2022,1200, , , , ,"Spotter and public reports of 3-5 inches of snow fell across portions of Stephenson County. Blowing and drifting snow continued to cause problems on roads after plowing, lasting into January 2nd. The Freeport COOP Observer reported the highest snowfall report at 5.2 inches.","A strong winter storm impacted much of southeast Iowa, western Illinois, and northeast Missouri. Widespread snowfall ranging between 5 and 10 inches of snow was reported in the hardest hit areas, with 1 to 4 inches surrounding and gusty winds to follow. This event started and ended as a snow event, as cold air was in place prior. With the gusty winds, blowing and drifting snow was observed, reducing visibilities and making it difficult to measure the snowfall. Just as this storm was moving out, very cold temperatures moved in, with wind chills between -15 to -30 felt.",34
998534,JO DAVIESS (ZONE), ,01/01/2022,1200,Winter Weather, , ,0,0,0,0,IL,CST-6, ,165210,Z,1,DVN,0,0,COOP Observer, , , , , , , , ,01/02/2022,1200, , , , ,"Spotter and public reports of 3-5 inches of snow fell across portions of Jo Daviess County. Blowing and drifting snow continued to cause problems on roads after plowing, lasting into January 2nd. The Elizabeth COOP Observer reported the highest snowfall report at 5.3 inches.","A strong winter storm impacted much of southeast Iowa, western Illinois, and northeast Missouri. Widespread snowfall ranging between 5 and 10 inches of snow was reported in the hardest hit areas, with 1 to 4 inches surrounding and gusty winds to follow. This event started and ended as a snow event, as cold air was in place prior. With the gusty winds, blowing and drifting snow was observed, reducing visibilities and making it difficult to measure the snowfall. Just as this storm was moving out, very cold temperatures moved in, with wind chills between -15 to -30 felt.",35
1003310,NORTHERN COOK COUNTY (ZONE), ,01/01/2022,1200,Winter Storm, , ,0,0,0,0,IL,CST-6, ,165755,Z,103,LOT,0,0,Trained Spotter, , , , , , , , ,01/02/2022,300, , , , ,"","A winter storm moved across northern Illinois during the afternoon of January 1st through the early morning of January 2nd.  Snowfall totals were generally in the 3 to 5 inch range, with some higher totals across far northeast Illinois.  The highest totals included 6.5 inches in Hoffman Estates; 5.8 inches in Palatine; 5.5 inches two miles north of Waukegan; 5.4 inches in Evanston and Woodstock and 5.2 inches in Elgin.  Rockford Airport measured 4.8 inches and Chicago O'Hare Airport measured 4.1 inches.",36
