,EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
10,671062,WAYNE (ZONE), ,01/10/2017,800,Strong Wind,35.00, ,0,0,1000,0,IL,CST-6,EG,112521,Z,76,PAH,0,0,Public, , , , , , , , ,01/10/2017,1600, , , , ,,"Strong south winds gusted from 40 to 56 mph across southern Illinois. A utility company reported power outages in the Marion-Carbondale area due to the wind. Some of the highest wind gusts at airport sites included 56 mph at the Carbondale airport, 52 mph at the Mount Vernon and Marion airports, 48 mph at the Harrisburg airport, and 46 mph at the Carmi airport. Gusts at other automated airport sites such as Cairo and Metropolis were 40 to 45 mph. A low pressure system over the central Plains moved northeast toward the Great Lakes region. A tight pressure gradient between this low and high pressure over the Carolinas resulted in strong south to southwest winds.",49
11,671063,WHITE (ZONE), ,01/10/2017,800,Strong Wind,40.00, ,0,0,1000,0,IL,CST-6,MG,112521,Z,83,PAH,0,0,AWOS, , , , , , , , ,01/10/2017,1600, , , , ,,"Strong south winds gusted from 40 to 56 mph across southern Illinois. A utility company reported power outages in the Marion-Carbondale area due to the wind. Some of the highest wind gusts at airport sites included 56 mph at the Carbondale airport, 52 mph at the Mount Vernon and Marion airports, 48 mph at the Harrisburg airport, and 46 mph at the Carmi airport. Gusts at other automated airport sites such as Cairo and Metropolis were 40 to 45 mph. A low pressure system over the central Plains moved northeast toward the Great Lakes region. A tight pressure gradient between this low and high pressure over the Carolinas resulted in strong south to southwest winds.",50
12,671073,UNION (ZONE), ,01/10/2017,800,Strong Wind,39.00, ,0,0,1000,0,IL,CST-6,EG,112521,Z,88,PAH,0,0,AWOS, , , , , , , , ,01/10/2017,1600, , , , ,,"Strong south winds gusted from 40 to 56 mph across southern Illinois. A utility company reported power outages in the Marion-Carbondale area due to the wind. Some of the highest wind gusts at airport sites included 56 mph at the Carbondale airport, 52 mph at the Mount Vernon and Marion airports, 48 mph at the Harrisburg airport, and 46 mph at the Carmi airport. Gusts at other automated airport sites such as Cairo and Metropolis were 40 to 45 mph. A low pressure system over the central Plains moved northeast toward the Great Lakes region. A tight pressure gradient between this low and high pressure over the Carolinas resulted in strong south to southwest winds.",51
13,671074,WABASH (ZONE), ,01/10/2017,800,Strong Wind,39.00, ,0,0,1000,0,IL,CST-6,EG,112521,Z,78,PAH,0,0,AWOS, , , , , , , , ,01/10/2017,1600, , , , ,,"Strong south winds gusted from 40 to 56 mph across southern Illinois. A utility company reported power outages in the Marion-Carbondale area due to the wind. Some of the highest wind gusts at airport sites included 56 mph at the Carbondale airport, 52 mph at the Mount Vernon and Marion airports, 48 mph at the Harrisburg airport, and 46 mph at the Carmi airport. Gusts at other automated airport sites such as Cairo and Metropolis were 40 to 45 mph. A low pressure system over the central Plains moved northeast toward the Great Lakes region. A tight pressure gradient between this low and high pressure over the Carolinas resulted in strong south to southwest winds.",52
14,671055,ALEXANDER (ZONE), ,01/10/2017,800,Strong Wind,37.00, ,0,0,1000,0,IL,CST-6,MG,112521,Z,92,PAH,0,0,AWOS, , , , , , , , ,01/10/2017,1600, , , , ,,"Strong south winds gusted from 40 to 56 mph across southern Illinois. A utility company reported power outages in the Marion-Carbondale area due to the wind. Some of the highest wind gusts at airport sites included 56 mph at the Carbondale airport, 52 mph at the Mount Vernon and Marion airports, 48 mph at the Harrisburg airport, and 46 mph at the Carmi airport. Gusts at other automated airport sites such as Cairo and Metropolis were 40 to 45 mph. A low pressure system over the central Plains moved northeast toward the Great Lakes region. A tight pressure gradient between this low and high pressure over the Carolinas resulted in strong south to southwest winds.",53
15,671064,WILLIAMSON (ZONE), ,01/10/2017,800,Strong Wind,45.00, ,0,0,1000,0,IL,CST-6,MG,112521,Z,85,PAH,0,0,AWOS, , , , , , , , ,01/10/2017,1600, , , , ,,"Strong south winds gusted from 40 to 56 mph across southern Illinois. A utility company reported power outages in the Marion-Carbondale area due to the wind. Some of the highest wind gusts at airport sites included 56 mph at the Carbondale airport, 52 mph at the Mount Vernon and Marion airports, 48 mph at the Harrisburg airport, and 46 mph at the Carmi airport. Gusts at other automated airport sites such as Cairo and Metropolis were 40 to 45 mph. A low pressure system over the central Plains moved northeast toward the Great Lakes region. A tight pressure gradient between this low and high pressure over the Carolinas resulted in strong south to southwest winds.",54
16,671066,GALLATIN (ZONE), ,01/10/2017,800,Strong Wind,45.00, ,0,0,1000,0,IL,CST-6,EG,112521,Z,87,PAH,0,0,AWOS, , , , , , , , ,01/10/2017,1600, , , , ,,"Strong south winds gusted from 40 to 56 mph across southern Illinois. A utility company reported power outages in the Marion-Carbondale area due to the wind. Some of the highest wind gusts at airport sites included 56 mph at the Carbondale airport, 52 mph at the Mount Vernon and Marion airports, 48 mph at the Harrisburg airport, and 46 mph at the Carmi airport. Gusts at other automated airport sites such as Cairo and Metropolis were 40 to 45 mph. A low pressure system over the central Plains moved northeast toward the Great Lakes region. A tight pressure gradient between this low and high pressure over the Carolinas resulted in strong south to southwest winds.",55
17,671065,EDWARDS (ZONE), ,01/10/2017,800,Strong Wind,45.00, ,0,0,1000,0,IL,CST-6,EG,112521,Z,77,PAH,0,0,AWOS, , , , , , , , ,01/10/2017,1600, , , , ,,"Strong south winds gusted from 40 to 56 mph across southern Illinois. A utility company reported power outages in the Marion-Carbondale area due to the wind. Some of the highest wind gusts at airport sites included 56 mph at the Carbondale airport, 52 mph at the Mount Vernon and Marion airports, 48 mph at the Harrisburg airport, and 46 mph at the Carmi airport. Gusts at other automated airport sites such as Cairo and Metropolis were 40 to 45 mph. A low pressure system over the central Plains moved northeast toward the Great Lakes region. A tight pressure gradient between this low and high pressure over the Carolinas resulted in strong south to southwest winds.",56
18,671067,HAMILTON (ZONE), ,01/10/2017,800,Strong Wind,36.00, ,0,0,1000,0,IL,CST-6,MG,112521,Z,82,PAH,0,0,Emergency Manager, , , , , , , , ,01/10/2017,1600, , , , ,,"Strong south winds gusted from 40 to 56 mph across southern Illinois. A utility company reported power outages in the Marion-Carbondale area due to the wind. Some of the highest wind gusts at airport sites included 56 mph at the Carbondale airport, 52 mph at the Mount Vernon and Marion airports, 48 mph at the Harrisburg airport, and 46 mph at the Carmi airport. Gusts at other automated airport sites such as Cairo and Metropolis were 40 to 45 mph. A low pressure system over the central Plains moved northeast toward the Great Lakes region. A tight pressure gradient between this low and high pressure over the Carolinas resulted in strong south to southwest winds.",57
19,666801,GRUNDY (ZONE), ,01/10/2017,1437,High Wind,57.00, ,0,0,0,0,IL,CST-6,MG,111791,Z,21,LOT,0,0,CoCoRaHS, , , , , , , , ,01/10/2017,1437, , , , ,,"Strong low pressure moved across the Midwest, bringing gusts to 45 to 50 mph across much of northern Illinois.",58
20,666802,WILL (ZONE), ,01/10/2017,1514,High Wind,56.00, ,0,0,0,0,IL,CST-6,MG,111791,Z,22,LOT,0,0,Mesonet, , , , , , , , ,01/10/2017,1514, , , , ,,"Strong low pressure moved across the Midwest, bringing gusts to 45 to 50 mph across much of northern Illinois.",59
21,666803,LA SALLE (ZONE), ,01/10/2017,1600,High Wind,52.00, ,0,0,0,0,IL,CST-6,MG,111791,Z,19,LOT,0,0,Mesonet, , , , , , , , ,01/10/2017,1635, , , , ,"Mesonet 1 mile SSW of Ottawa had 60 mph, and Peru Airport had 58 mph.","Strong low pressure moved across the Midwest, bringing gusts to 45 to 50 mph across much of northern Illinois.",60
22,679582,ALEXANDER (ZONE), ,02/10/2017,1400,Strong Wind,35.00, ,0,0,1000,0,IL,CST-6,EG,113528,Z,92,PAH,0,0,AWOS, , , , , , , , ,02/10/2017,1700, , , , ,,"Locally strong southwest winds developed during the afternoon hours between high pressure on the Carolina coast and low pressure over the western high Plains. Winds gusted around 40 mph along and south of a line from Carbondale and Marion to Harrisburg. Peak measured wind gusts included 40 mph at the airports near Carbondale and Harrisburg, and 41 mph at the Williamson County airport near Marion.",112
23,679583,GALLATIN (ZONE), ,02/10/2017,1400,Strong Wind,35.00, ,0,0,1000,0,IL,CST-6,EG,113528,Z,87,PAH,0,0,AWOS, , , , , , , , ,02/10/2017,1700, , , , ,,"Locally strong southwest winds developed during the afternoon hours between high pressure on the Carolina coast and low pressure over the western high Plains. Winds gusted around 40 mph along and south of a line from Carbondale and Marion to Harrisburg. Peak measured wind gusts included 40 mph at the airports near Carbondale and Harrisburg, and 41 mph at the Williamson County airport near Marion.",113
24,679584,HARDIN (ZONE), ,02/10/2017,1400,Strong Wind,35.00, ,0,0,1000,0,IL,CST-6,EG,113528,Z,91,PAH,0,0,AWOS, , , , , , , , ,02/10/2017,1700, , , , ,,"Locally strong southwest winds developed during the afternoon hours between high pressure on the Carolina coast and low pressure over the western high Plains. Winds gusted around 40 mph along and south of a line from Carbondale and Marion to Harrisburg. Peak measured wind gusts included 40 mph at the airports near Carbondale and Harrisburg, and 41 mph at the Williamson County airport near Marion.",114
25,679585,JACKSON (ZONE), ,02/10/2017,1400,Strong Wind,35.00, ,0,0,1000,0,IL,CST-6,MG,113528,Z,84,PAH,0,0,AWOS, , , , , , , , ,02/10/2017,1700, , , , ,,"Locally strong southwest winds developed during the afternoon hours between high pressure on the Carolina coast and low pressure over the western high Plains. Winds gusted around 40 mph along and south of a line from Carbondale and Marion to Harrisburg. Peak measured wind gusts included 40 mph at the airports near Carbondale and Harrisburg, and 41 mph at the Williamson County airport near Marion.",115
26,679586,JOHNSON (ZONE), ,02/10/2017,1400,Strong Wind,35.00, ,0,0,1000,0,IL,CST-6,EG,113528,Z,89,PAH,0,0,AWOS, , , , , , , , ,02/10/2017,1700, , , , ,,"Locally strong southwest winds developed during the afternoon hours between high pressure on the Carolina coast and low pressure over the western high Plains. Winds gusted around 40 mph along and south of a line from Carbondale and Marion to Harrisburg. Peak measured wind gusts included 40 mph at the airports near Carbondale and Harrisburg, and 41 mph at the Williamson County airport near Marion.",116
27,679587,MASSAC (ZONE), ,02/10/2017,1400,Strong Wind,35.00, ,0,0,1000,0,IL,CST-6,EG,113528,Z,94,PAH,0,0,AWOS, , , , , , , , ,02/10/2017,1700, , , , ,,"Locally strong southwest winds developed during the afternoon hours between high pressure on the Carolina coast and low pressure over the western high Plains. Winds gusted around 40 mph along and south of a line from Carbondale and Marion to Harrisburg. Peak measured wind gusts included 40 mph at the airports near Carbondale and Harrisburg, and 41 mph at the Williamson County airport near Marion.",117
28,679588,POPE (ZONE), ,02/10/2017,1400,Strong Wind,35.00, ,0,0,1000,0,IL,CST-6,EG,113528,Z,90,PAH,0,0,AWOS, , , , , , , , ,02/10/2017,1700, , , , ,,"Locally strong southwest winds developed during the afternoon hours between high pressure on the Carolina coast and low pressure over the western high Plains. Winds gusted around 40 mph along and south of a line from Carbondale and Marion to Harrisburg. Peak measured wind gusts included 40 mph at the airports near Carbondale and Harrisburg, and 41 mph at the Williamson County airport near Marion.",118
29,679589,PULASKI (ZONE), ,02/10/2017,1400,Strong Wind,35.00, ,0,0,1000,0,IL,CST-6,EG,113528,Z,93,PAH,0,0,AWOS, , , , , , , , ,02/10/2017,1700, , , , ,,"Locally strong southwest winds developed during the afternoon hours between high pressure on the Carolina coast and low pressure over the western high Plains. Winds gusted around 40 mph along and south of a line from Carbondale and Marion to Harrisburg. Peak measured wind gusts included 40 mph at the airports near Carbondale and Harrisburg, and 41 mph at the Williamson County airport near Marion.",119
30,679590,SALINE (ZONE), ,02/10/2017,1400,Strong Wind,35.00, ,0,0,1000,0,IL,CST-6,MG,113528,Z,86,PAH,0,0,AWOS, , , , , , , , ,02/10/2017,1700, , , , ,,"Locally strong southwest winds developed during the afternoon hours between high pressure on the Carolina coast and low pressure over the western high Plains. Winds gusted around 40 mph along and south of a line from Carbondale and Marion to Harrisburg. Peak measured wind gusts included 40 mph at the airports near Carbondale and Harrisburg, and 41 mph at the Williamson County airport near Marion.",120
31,679591,UNION (ZONE), ,02/10/2017,1400,Strong Wind,30.00, ,0,0,1000,0,IL,CST-6,EG,113528,Z,88,PAH,0,0,AWOS, , , , , , , , ,02/10/2017,1700, , , , ,,"Locally strong southwest winds developed during the afternoon hours between high pressure on the Carolina coast and low pressure over the western high Plains. Winds gusted around 40 mph along and south of a line from Carbondale and Marion to Harrisburg. Peak measured wind gusts included 40 mph at the airports near Carbondale and Harrisburg, and 41 mph at the Williamson County airport near Marion.",121
32,679592,WILLIAMSON (ZONE), ,02/10/2017,1400,Strong Wind,30.00, ,0,0,1000,0,IL,CST-6,EG,113528,Z,85,PAH,0,0,AWOS, , , , , , , , ,02/10/2017,1700, , , , ,,"Locally strong southwest winds developed during the afternoon hours between high pressure on the Carolina coast and low pressure over the western high Plains. Winds gusted around 40 mph along and south of a line from Carbondale and Marion to Harrisburg. Peak measured wind gusts included 40 mph at the airports near Carbondale and Harrisburg, and 41 mph at the Williamson County airport near Marion.",122
33,678119,STARK CO.,CASTLETON,02/28/2017,1612,Tornado, ,EF1,0,0,100000,0,IL,CST-6, ,113310,C,175,ILX,0,0,NWS Storm Survey, ,5.01,100,1,SSE,2,SE,BRADFORD,02/28/2017,1619,41.1113,-89.7134,41.1569,-89.6386,"A tornado touched down 0.8 miles southwest of Castleton at 4:12 PM CST.  The tornado then tracked northeastward...damaging trees, an outbuilding, and a few homes before crossing into extreme southwestern Bureau County in the National Weather Service Davenport County Warning Area (CWA) at 4:19 PM CST.","An unseasonably warm and humid airmass was in place across central Illinois on February 28th...with afternoon high temperatures soaring to record levels in the upper 60s and lower 70s.  Thanks to these extremely warm temperatures and dewpoints surging into the upper 50s and lower 60s, Convective Available Potential Energy (CAPE) values exceeded 1500J/kg across Missouri and the western half of Illinois by late afternoon.  In addition, a strong mid-level jet streak enhanced 0-6km wind shear to an impressive 60-70kt.  While the airmass within the warm sector was initially capped, an approaching upper wave helped weaken the cap and set the stage for strong to severe thunderstorms into the evening.  As a cold front pushed across the Mississippi River, supercell thunderstorms initiated across west-central Illinois during the late afternoon and lingered into the evening.  These storms produced a total of 4 tornadoes in the National Weather Service Lincoln County Warning Area (CWA), including an EF-3 tornado that touched down west of Washburn in Woodford County.  Other storms produced scattered reports of large hail and damaging winds across the area.",143
34,674945,BUREAU CO.,MILO,02/28/2017,1619,Tornado, ,EF1,0,0,0,0,IL,CST-6, ,112953,C,11,DVN,0,0,NWS Storm Survey, ,0.52,100,4,SW,4,SW,MILO,02/28/2017,1620,41.156,-89.6386,41.1606,-89.6307,"This tornado touched down and spent most of its time moving through Stark County, Illinois, generally south of Bradford and just east of Castleton. It lifted in far western Bureau county. Trees were damaged by this tornado, along with a farm outbuilding, and minor damage to a few homes. The estimated peak wind was 95 mph. The entire path length was 5.51 miles, after initially touching down 5.3 miles southwest of Bradford, 41.11 N / -89.7145 W.","Following a week of record highs, a late winter severe weather outbreak brought widespread severe thunderstorms to Iowa, Illinois, and northeast Missouri. Supercell thunderstorms produced numerous reports of large hail and a few tornadoes. The tornadoes were the first ever recorded in the month of February, across eastern Iowa and northwest Illinois. Additionally, some damaging winds occurred after dark, when the storms formed into a line as they moved through Illinois. This outbreak of severe weather also included many locations in the southern half of Illinois, and Missouri.",147
35,674612,LA SALLE CO.,CEDAR PT,02/28/2017,1627,Tornado, ,EF0,0,0,0,0,IL,CST-6, ,112919,C,99,LOT,0,0,Trained Spotter, ,1.75,50,2,WNW,1,N,CEDAR PT,02/28/2017,1630,41.2785,-89.1627,41.2795,-89.1294,"The location and time of this tornado were estimated from spotter photos and videos from the area.  No damage was identified, so the intensity is estimated. (Tornado #1 of 7).","The late afternoon into the evening of Tuesday, February 28 brought a favorable setup for severe weather, including strong tornadoes across much of the Mid-Mississippi Valley and Lower Great Lakes regions.  There were seven tornadoes confirmed in the NWS Chicago county warning area.  Large hail was reported in numerous areas.",152
36,674614,LA SALLE CO.,UTICA AIRPARK ARPT,02/28/2017,1641,Tornado, ,EF3,2,14,0,0,IL,CST-6, ,112919,C,99,LOT,0,0,Trained Spotter, ,11.5,800,3,E,2,NNW,MARSEILLES,02/28/2017,1659,41.3239,-88.9504,41.3597,-88.7352,"The first area of significant damage in the EF2 range was in the area around the La Salle County Nursing Home and La Salle County Highway Department, with lighter damage upstream from this location. The tornado continued into Naplate and produced widespread EF2 damage to numerous homes. EF3 damage also was identified in two locations. The first was where a minivan was thrown about 30 yards and a home was lifted off its foundation and left with only its interior walls intact. The second was at the Pilkington Glass plant where one section of the factory was completely destroyed. The tornado then crossed the Illinois River and moved through the south side of Ottawa, producing an 800 yard wide path of EF1 damage to trees and homes. The fatalities in Ottawa occurred from a tree falling onto two men who were working outside. The tornado then crossed the Illinois River again and continued to produce EF1 and EF0 damage as it exited Ottawa, finally dissipating in the area northwest of Marseilles. (Tornado #2 of 7).","The late afternoon into the evening of Tuesday, February 28 brought a favorable setup for severe weather, including strong tornadoes across much of the Mid-Mississippi Valley and Lower Great Lakes regions.  There were seven tornadoes confirmed in the NWS Chicago county warning area.  Large hail was reported in numerous areas.",156
37,674944,WHITESIDE CO.,COLETA,02/28/2017,1644,Tornado, ,EF1,0,0,0,0,IL,CST-6, ,112953,C,195,DVN,0,0,NWS Storm Survey, ,2.62,75,3,ESE,2,NW,PENROSE,02/28/2017,1646,41.8883,-89.7512,41.8971,-89.7016,"National Weather Service storm survey showed damage consisting of snapped pine trees, damaged farm out buildings, and an un-roofed attached garage and home along the path. A second home also sustained damage to its roof. The estimated peak wind was 100 mph.","Following a week of record highs, a late winter severe weather outbreak brought widespread severe thunderstorms to Iowa, Illinois, and northeast Missouri. Supercell thunderstorms produced numerous reports of large hail and a few tornadoes. The tornadoes were the first ever recorded in the month of February, across eastern Iowa and northwest Illinois. Additionally, some damaging winds occurred after dark, when the storms formed into a line as they moved through Illinois. This outbreak of severe weather also included many locations in the southern half of Illinois, and Missouri.",160
38,674617,LA SALLE CO.,(MMO)MARSEILLES,02/28/2017,1658,Tornado, ,EF1,0,0,0,0,IL,CST-6, ,112919,C,99,LOT,0,0,Trained Spotter, ,2.8,200,1,WSW,1,E,(MMO)MARSEILLES,02/28/2017,1702,41.3648,-88.7066,41.3701,-88.6531,"The tornado moved along N 30th Road south of Interstate 80 and produced damage at two farmsteads, both on the north side of the road, and to a tower on the south side of the road. Videos of this tornado suggested the condensation funnel possibly was wider than documented by the survey, but the path width was estimated based on the areas of damage.  (Tornado #3 of 7).","The late afternoon into the evening of Tuesday, February 28 brought a favorable setup for severe weather, including strong tornadoes across much of the Mid-Mississippi Valley and Lower Great Lakes regions.  There were seven tornadoes confirmed in the NWS Chicago county warning area.  Large hail was reported in numerous areas.",167
39,674620,GRUNDY CO.,STOCKDALE,02/28/2017,1704,Tornado, ,EF0,0,0,0,0,IL,CST-6, ,112919,C,63,LOT,0,0,NWS Storm Survey, ,1.2,200,5,WNW,4,WNW,STOCKDALE,02/28/2017,1706,41.3753,-88.5841,41.3804,-88.5628,The path of this tornado was estimated based on video evidence as well as debris found along Interstate 80 near mile marker 104. (Tornado #4 of 7).,"The late afternoon into the evening of Tuesday, February 28 brought a favorable setup for severe weather, including strong tornadoes across much of the Mid-Mississippi Valley and Lower Great Lakes regions.  There were seven tornadoes confirmed in the NWS Chicago county warning area.  Large hail was reported in numerous areas.",171
