,EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
10,1074168,MASSAC CO.,METROPOLIS,02/08/2023,2031,Thunderstorm Wind,52.00, ,0,0,1000,0,IL,CST-6,EG,176793,C,127,PAH,0,0,Emergency Manager, , , ,3,N,3,N,METROPOLIS,02/08/2023,2031,37.1934,-88.73,37.1934,-88.73,A large tree was blown down.,"A deepening surface low was centered over central Missouri. The associated warm front lifted north across southern Illinois, allowing small amounts of instability in the warm sector to overspread southern Illinois. Lines of convective rain showers embedded within very strong winds aloft resulted in pockets of isolated wind damage. The lines of storms repeatedly moved over some of the same areas, causing isolated pockets of flooding.",99
11,1076926,WABASH (ZONE), ,02/09/2023,200,Strong Wind,39.00, ,0,0,1000,0,IL,CST-6,EG,177181,Z,78,PAH,0,0,AWOS, , , , , , , , ,02/09/2023,1400, , , , ,,"Strong and gusty south winds during the overnight hours of the 8th turned to southwest and then west by early afternoon on the 9th. The strong winds occurred as a low pressure center tracked northeast from central Missouri to the Michigan/Indiana border area. Peak wind gusts were measured up to 55 mph at Mount Vernon, otherwise mostly from 40 to 50 mph. At the peak, several thousand customers were without power across southern Illinois. A couple of trees were blown down in West Frankfort.",102
12,1076927,JACKSON (ZONE), ,02/09/2023,200,Strong Wind,43.00, ,0,0,1000,0,IL,CST-6,EG,177181,Z,84,PAH,0,0,ASOS, , , , , , , , ,02/09/2023,1400, , , , ,,"Strong and gusty south winds during the overnight hours of the 8th turned to southwest and then west by early afternoon on the 9th. The strong winds occurred as a low pressure center tracked northeast from central Missouri to the Michigan/Indiana border area. Peak wind gusts were measured up to 55 mph at Mount Vernon, otherwise mostly from 40 to 50 mph. At the peak, several thousand customers were without power across southern Illinois. A couple of trees were blown down in West Frankfort.",103
13,1076909,ALEXANDER (ZONE), ,02/09/2023,200,Strong Wind,35.00, ,0,0,1000,0,IL,CST-6,EG,177181,Z,92,PAH,0,0,AWOS, , , , , , , , ,02/09/2023,1400, , , , ,,"Strong and gusty south winds during the overnight hours of the 8th turned to southwest and then west by early afternoon on the 9th. The strong winds occurred as a low pressure center tracked northeast from central Missouri to the Michigan/Indiana border area. Peak wind gusts were measured up to 55 mph at Mount Vernon, otherwise mostly from 40 to 50 mph. At the peak, several thousand customers were without power across southern Illinois. A couple of trees were blown down in West Frankfort.",104
14,1076910,UNION (ZONE), ,02/09/2023,200,Strong Wind,39.00, ,0,0,1000,0,IL,CST-6,EG,177181,Z,88,PAH,0,0,AWOS, , , , , , , , ,02/09/2023,1400, , , , ,,"Strong and gusty south winds during the overnight hours of the 8th turned to southwest and then west by early afternoon on the 9th. The strong winds occurred as a low pressure center tracked northeast from central Missouri to the Michigan/Indiana border area. Peak wind gusts were measured up to 55 mph at Mount Vernon, otherwise mostly from 40 to 50 mph. At the peak, several thousand customers were without power across southern Illinois. A couple of trees were blown down in West Frankfort.",105
15,1076911,PULASKI (ZONE), ,02/09/2023,200,Strong Wind,39.00, ,0,0,1000,0,IL,CST-6,EG,177181,Z,93,PAH,0,0,AWOS, , , , , , , , ,02/09/2023,1400, , , , ,,"Strong and gusty south winds during the overnight hours of the 8th turned to southwest and then west by early afternoon on the 9th. The strong winds occurred as a low pressure center tracked northeast from central Missouri to the Michigan/Indiana border area. Peak wind gusts were measured up to 55 mph at Mount Vernon, otherwise mostly from 40 to 50 mph. At the peak, several thousand customers were without power across southern Illinois. A couple of trees were blown down in West Frankfort.",106
16,1076912,MASSAC (ZONE), ,02/09/2023,200,Strong Wind,35.00, ,0,0,1000,0,IL,CST-6,EG,177181,Z,94,PAH,0,0,AWOS, , , , , , , , ,02/09/2023,1400, , , , ,,"Strong and gusty south winds during the overnight hours of the 8th turned to southwest and then west by early afternoon on the 9th. The strong winds occurred as a low pressure center tracked northeast from central Missouri to the Michigan/Indiana border area. Peak wind gusts were measured up to 55 mph at Mount Vernon, otherwise mostly from 40 to 50 mph. At the peak, several thousand customers were without power across southern Illinois. A couple of trees were blown down in West Frankfort.",107
17,1076913,JOHNSON (ZONE), ,02/09/2023,200,Strong Wind,35.00, ,0,0,1000,0,IL,CST-6,EG,177181,Z,89,PAH,0,0,AWOS, , , , , , , , ,02/09/2023,1400, , , , ,,"Strong and gusty south winds during the overnight hours of the 8th turned to southwest and then west by early afternoon on the 9th. The strong winds occurred as a low pressure center tracked northeast from central Missouri to the Michigan/Indiana border area. Peak wind gusts were measured up to 55 mph at Mount Vernon, otherwise mostly from 40 to 50 mph. At the peak, several thousand customers were without power across southern Illinois. A couple of trees were blown down in West Frankfort.",108
18,1076914,POPE (ZONE), ,02/09/2023,200,Strong Wind,35.00, ,0,0,1000,0,IL,CST-6,EG,177181,Z,90,PAH,0,0,AWOS, , , , , , , , ,02/09/2023,1400, , , , ,,"Strong and gusty south winds during the overnight hours of the 8th turned to southwest and then west by early afternoon on the 9th. The strong winds occurred as a low pressure center tracked northeast from central Missouri to the Michigan/Indiana border area. Peak wind gusts were measured up to 55 mph at Mount Vernon, otherwise mostly from 40 to 50 mph. At the peak, several thousand customers were without power across southern Illinois. A couple of trees were blown down in West Frankfort.",109
19,1076915,HARDIN (ZONE), ,02/09/2023,200,Strong Wind,35.00, ,0,0,1000,0,IL,CST-6,EG,177181,Z,91,PAH,0,0,AWOS, , , , , , , , ,02/09/2023,1400, , , , ,,"Strong and gusty south winds during the overnight hours of the 8th turned to southwest and then west by early afternoon on the 9th. The strong winds occurred as a low pressure center tracked northeast from central Missouri to the Michigan/Indiana border area. Peak wind gusts were measured up to 55 mph at Mount Vernon, otherwise mostly from 40 to 50 mph. At the peak, several thousand customers were without power across southern Illinois. A couple of trees were blown down in West Frankfort.",110
20,1076916,WILLIAMSON (ZONE), ,02/09/2023,200,Strong Wind,39.00, ,0,0,1000,0,IL,CST-6,MG,177181,Z,85,PAH,0,0,AWOS, , , , , , , , ,02/09/2023,1400, , , , ,,"Strong and gusty south winds during the overnight hours of the 8th turned to southwest and then west by early afternoon on the 9th. The strong winds occurred as a low pressure center tracked northeast from central Missouri to the Michigan/Indiana border area. Peak wind gusts were measured up to 55 mph at Mount Vernon, otherwise mostly from 40 to 50 mph. At the peak, several thousand customers were without power across southern Illinois. A couple of trees were blown down in West Frankfort.",111
21,1076917,SALINE (ZONE), ,02/09/2023,200,Strong Wind,39.00, ,0,0,1000,0,IL,CST-6,MG,177181,Z,86,PAH,0,0,AWOS, , , , , , , , ,02/09/2023,1400, , , , ,,"Strong and gusty south winds during the overnight hours of the 8th turned to southwest and then west by early afternoon on the 9th. The strong winds occurred as a low pressure center tracked northeast from central Missouri to the Michigan/Indiana border area. Peak wind gusts were measured up to 55 mph at Mount Vernon, otherwise mostly from 40 to 50 mph. At the peak, several thousand customers were without power across southern Illinois. A couple of trees were blown down in West Frankfort.",112
22,1076918,GALLATIN (ZONE), ,02/09/2023,200,Strong Wind,39.00, ,0,0,1000,0,IL,CST-6,EG,177181,Z,87,PAH,0,0,AWOS, , , , , , , , ,02/09/2023,1400, , , , ,,"Strong and gusty south winds during the overnight hours of the 8th turned to southwest and then west by early afternoon on the 9th. The strong winds occurred as a low pressure center tracked northeast from central Missouri to the Michigan/Indiana border area. Peak wind gusts were measured up to 55 mph at Mount Vernon, otherwise mostly from 40 to 50 mph. At the peak, several thousand customers were without power across southern Illinois. A couple of trees were blown down in West Frankfort.",113
23,1076919,WHITE (ZONE), ,02/09/2023,200,Strong Wind,39.00, ,0,0,1000,0,IL,CST-6,MG,177181,Z,83,PAH,0,0,AWOS, , , , , , , , ,02/09/2023,1400, , , , ,,"Strong and gusty south winds during the overnight hours of the 8th turned to southwest and then west by early afternoon on the 9th. The strong winds occurred as a low pressure center tracked northeast from central Missouri to the Michigan/Indiana border area. Peak wind gusts were measured up to 55 mph at Mount Vernon, otherwise mostly from 40 to 50 mph. At the peak, several thousand customers were without power across southern Illinois. A couple of trees were blown down in West Frankfort.",114
24,1076920,HAMILTON (ZONE), ,02/09/2023,200,Strong Wind,39.00, ,0,0,1000,0,IL,CST-6,EG,177181,Z,82,PAH,0,0,AWOS, , , , , , , , ,02/09/2023,1400, , , , ,,"Strong and gusty south winds during the overnight hours of the 8th turned to southwest and then west by early afternoon on the 9th. The strong winds occurred as a low pressure center tracked northeast from central Missouri to the Michigan/Indiana border area. Peak wind gusts were measured up to 55 mph at Mount Vernon, otherwise mostly from 40 to 50 mph. At the peak, several thousand customers were without power across southern Illinois. A couple of trees were blown down in West Frankfort.",115
25,1076921,FRANKLIN (ZONE), ,02/09/2023,200,Strong Wind,39.00, ,0,0,1000,0,IL,CST-6,EG,177181,Z,81,PAH,0,0,AWOS, , , , , , , , ,02/09/2023,1400, , , , ,,"Strong and gusty south winds during the overnight hours of the 8th turned to southwest and then west by early afternoon on the 9th. The strong winds occurred as a low pressure center tracked northeast from central Missouri to the Michigan/Indiana border area. Peak wind gusts were measured up to 55 mph at Mount Vernon, otherwise mostly from 40 to 50 mph. At the peak, several thousand customers were without power across southern Illinois. A couple of trees were blown down in West Frankfort.",116
26,1076922,PERRY (ZONE), ,02/09/2023,200,Strong Wind,39.00, ,0,0,1000,0,IL,CST-6,EG,177181,Z,80,PAH,0,0,AWOS, , , , , , , , ,02/09/2023,1400, , , , ,,"Strong and gusty south winds during the overnight hours of the 8th turned to southwest and then west by early afternoon on the 9th. The strong winds occurred as a low pressure center tracked northeast from central Missouri to the Michigan/Indiana border area. Peak wind gusts were measured up to 55 mph at Mount Vernon, otherwise mostly from 40 to 50 mph. At the peak, several thousand customers were without power across southern Illinois. A couple of trees were blown down in West Frankfort.",117
27,1076923,JEFFERSON (ZONE), ,02/09/2023,200,Strong Wind,48.00, ,0,0,1000,0,IL,CST-6,MG,177181,Z,75,PAH,0,0,AWOS, , , , , , , , ,02/09/2023,1400, , , , ,,"Strong and gusty south winds during the overnight hours of the 8th turned to southwest and then west by early afternoon on the 9th. The strong winds occurred as a low pressure center tracked northeast from central Missouri to the Michigan/Indiana border area. Peak wind gusts were measured up to 55 mph at Mount Vernon, otherwise mostly from 40 to 50 mph. At the peak, several thousand customers were without power across southern Illinois. A couple of trees were blown down in West Frankfort.",118
28,1076924,WAYNE (ZONE), ,02/09/2023,200,Strong Wind,35.00, ,0,0,1000,0,IL,CST-6,MG,177181,Z,76,PAH,0,0,AWOS, , , , , , , , ,02/09/2023,1400, , , , ,,"Strong and gusty south winds during the overnight hours of the 8th turned to southwest and then west by early afternoon on the 9th. The strong winds occurred as a low pressure center tracked northeast from central Missouri to the Michigan/Indiana border area. Peak wind gusts were measured up to 55 mph at Mount Vernon, otherwise mostly from 40 to 50 mph. At the peak, several thousand customers were without power across southern Illinois. A couple of trees were blown down in West Frankfort.",119
29,1076925,EDWARDS (ZONE), ,02/09/2023,200,Strong Wind,39.00, ,0,0,1000,0,IL,CST-6,EG,177181,Z,77,PAH,0,0,AWOS, , , , , , , , ,02/09/2023,1400, , , , ,,"Strong and gusty south winds during the overnight hours of the 8th turned to southwest and then west by early afternoon on the 9th. The strong winds occurred as a low pressure center tracked northeast from central Missouri to the Michigan/Indiana border area. Peak wind gusts were measured up to 55 mph at Mount Vernon, otherwise mostly from 40 to 50 mph. At the peak, several thousand customers were without power across southern Illinois. A couple of trees were blown down in West Frankfort.",120
30,1074169,JOHNSON CO.,VIENNA,02/09/2023,310,Thunderstorm Wind,56.00, ,0,0,2000,0,IL,CST-6,EG,176793,C,87,PAH,0,0,Broadcast Media, , , ,0,SE,0,SE,VIENNA,02/09/2023,310,37.42,-88.9,37.42,-88.9,Siding damage was reported on a home. The winds were associated with a passing line of showers.,"A deepening surface low was centered over central Missouri. The associated warm front lifted north across southern Illinois, allowing small amounts of instability in the warm sector to overspread southern Illinois. Lines of convective rain showers embedded within very strong winds aloft resulted in pockets of isolated wind damage. The lines of storms repeatedly moved over some of the same areas, causing isolated pockets of flooding.",121
31,1074171,JACKSON CO.,CARBONDALE,02/09/2023,317,Thunderstorm Wind,54.00, ,0,0,8000,0,IL,CST-6,MG,176793,C,77,PAH,0,0,Trained Spotter, , , ,0,N,0,N,(MDH)CRBNDL/MRFYSBRO,02/09/2023,322,37.72,-89.22,37.78,-89.25,Tree damage was reported in the Carbondale area due to strong winds with a passing line of showers. A wind gust to 62 mph was measured at the Carbondale airport by the automated weather observation system.,"A deepening surface low was centered over central Missouri. The associated warm front lifted north across southern Illinois, allowing small amounts of instability in the warm sector to overspread southern Illinois. Lines of convective rain showers embedded within very strong winds aloft resulted in pockets of isolated wind damage. The lines of storms repeatedly moved over some of the same areas, causing isolated pockets of flooding.",122
32,1074170,FRANKLIN CO.,WEST FRANKFORT,02/09/2023,320,Thunderstorm Wind,56.00, ,0,0,2000,0,IL,CST-6,EG,176793,C,55,PAH,0,0,Broadcast Media, , , ,0,W,0,W,WEST FRANKFORT,02/09/2023,325,37.9,-88.92,37.9,-88.92,"In West Frankfort, a couple of large trees were uprooted, one of which fell onto a fence. The winds were associated with a passing line of showers.","A deepening surface low was centered over central Missouri. The associated warm front lifted north across southern Illinois, allowing small amounts of instability in the warm sector to overspread southern Illinois. Lines of convective rain showers embedded within very strong winds aloft resulted in pockets of isolated wind damage. The lines of storms repeatedly moved over some of the same areas, causing isolated pockets of flooding.",123
33,1074172,SALINE CO.,HARRISBURG,02/09/2023,340,Thunderstorm Wind,56.00, ,0,0,5000,0,IL,CST-6,EG,176793,C,165,PAH,0,0,Social Media, , , ,0,N,0,N,ELDORADO,02/09/2023,355,37.73,-88.55,37.82,-88.43,"Trees were blown down near Harrisburg. Power outages were reported. Roughly 1778 customers were still without power at daybreak. At Eldorado, a flagpole was bent over and broken as the line of showers moved through.","A deepening surface low was centered over central Missouri. The associated warm front lifted north across southern Illinois, allowing small amounts of instability in the warm sector to overspread southern Illinois. Lines of convective rain showers embedded within very strong winds aloft resulted in pockets of isolated wind damage. The lines of storms repeatedly moved over some of the same areas, causing isolated pockets of flooding.",124
34,1074173,HAMILTON CO.,MC LEANSBORO,02/09/2023,355,Thunderstorm Wind,52.00, ,0,0,1000,0,IL,CST-6,EG,176793,C,65,PAH,0,0,Emergency Manager, , , ,4,W,4,W,MC LEANSBORO,02/09/2023,355,38.1,-88.6036,38.1,-88.6036,A tree was down at the intersection of Illinois Route 14 and County Road 525 E.,"A deepening surface low was centered over central Missouri. The associated warm front lifted north across southern Illinois, allowing small amounts of instability in the warm sector to overspread southern Illinois. Lines of convective rain showers embedded within very strong winds aloft resulted in pockets of isolated wind damage. The lines of storms repeatedly moved over some of the same areas, causing isolated pockets of flooding.",125
35,1074174,JEFFERSON CO.,BLUFORD,02/09/2023,355,Thunderstorm Wind,56.00, ,0,0,3000,0,IL,CST-6,EG,176793,C,81,PAH,0,0,Broadcast Media, , , ,0,E,0,E,BLUFORD,02/09/2023,355,38.33,-88.75,38.33,-88.75,Shingle damage was reported to a home from the passing line of showers.,"A deepening surface low was centered over central Missouri. The associated warm front lifted north across southern Illinois, allowing small amounts of instability in the warm sector to overspread southern Illinois. Lines of convective rain showers embedded within very strong winds aloft resulted in pockets of isolated wind damage. The lines of storms repeatedly moved over some of the same areas, causing isolated pockets of flooding.",126
36,1082286,SANGAMON (ZONE), ,02/09/2023,1000,Strong Wind,43.00, ,0,0,0,0,IL,CST-6,EG,177972,Z,51,ILX,0,0,Public, , , , , , , , ,02/09/2023,1600, , , , ,A power pole was blown onto a home in Mechanicsburg.,"A deepening area of low pressure tracked from the Ozarks during the pre-dawn hours of February 9th to the southern Great Lakes by afternoon.  Due to a tight pressure gradient near the low, southwesterly winds gusted 40 to 50 mph throughout the day.  Peak gusts exceeded 50 mph across east-central Illinois around midday, with the Champaign Airport recording a maximum gust of 54 mph.  Isolated wind damage was reported.",128
