,EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
10,556020,WOODFORD (ZONE), ,01/07/2015,2000,Extreme Cold/Wind Chill, , ,0,0,0,0,IL,CST-6, ,92766,Z,31,ILX,0,0,ASOS, , , , , , , , ,01/08/2015,800, , , , ,Dangerously cold wind-chill readings of -25 to -30F developed across Woodford County during the early morning of January 8th.,"A bitterly cold airmass spilled into central Illinois behind a departing storm system on January 7th and 8th.  Actual air temperatures bottomed out between 0 and -10F during the early morning of January 8th.  Thanks to a continued northwesterly wind of 5 to 10 mph, wind-chill values dropped to between -25 and -30F along and north of a Galesburg...to Peoria...to Bloomington line.",31
11,550203,DE KALB (ZONE), ,01/07/2015,2215,Extreme Cold/Wind Chill, , ,0,0,0,0,IL,CST-6, ,91805,Z,11,LOT,0,0,AWOS, , , , , , , , ,01/08/2015,435, , , , ,,"An arctic airmass across the region brought single digit highs and below zero lows several days in a row in early January.  The coldest period was January 7th through 8th.  The low temperature at O'Hare on the 7th was -6��F with a high of 6��F.  On the 8th, the temperature fell to -8��F.  Wind chills that morning were also quite frigid with numerous sites reporting -20��F to around -30��F.  At least one cold death was reported in Cook County.  A homeless man was found dead in a portable toilet.",32
12,550200,OGLE (ZONE), ,01/08/2015,0,Extreme Cold/Wind Chill, , ,0,0,0,0,IL,CST-6, ,91805,Z,8,LOT,0,0,AWOS, , , , , , , , ,01/08/2015,500, , , , ,,"An arctic airmass across the region brought single digit highs and below zero lows several days in a row in early January.  The coldest period was January 7th through 8th.  The low temperature at O'Hare on the 7th was -6��F with a high of 6��F.  On the 8th, the temperature fell to -8��F.  Wind chills that morning were also quite frigid with numerous sites reporting -20��F to around -30��F.  At least one cold death was reported in Cook County.  A homeless man was found dead in a portable toilet.",33
13,550202,LEE (ZONE), ,01/08/2015,0,Extreme Cold/Wind Chill, , ,0,0,0,0,IL,CST-6, ,91805,Z,10,LOT,0,0,AWOS, , , , , , , , ,01/08/2015,500, , , , ,,"An arctic airmass across the region brought single digit highs and below zero lows several days in a row in early January.  The coldest period was January 7th through 8th.  The low temperature at O'Hare on the 7th was -6��F with a high of 6��F.  On the 8th, the temperature fell to -8��F.  Wind chills that morning were also quite frigid with numerous sites reporting -20��F to around -30��F.  At least one cold death was reported in Cook County.  A homeless man was found dead in a portable toilet.",34
14,551616,JEFFERSON (ZONE), ,01/08/2015,0,Cold/Wind Chill, , ,0,0,0,0,IL,CST-6, ,92067,Z,75,PAH,0,0,AWOS, , , , , , , , ,01/08/2015,800, , , , ,,"Along and northeast of a line from Mount Vernon to Harrisburg to Hardin County, wind chill values plunged to around 10 below zero during the late night and early morning hours. The lowest recorded wind chill value in southern Illinois was minus 12 at the Mount Vernon airport. Other minimum wind chill readings included minus 11 at Fairfield, and minus 9 at Carmi and Harrisburg. Arctic high pressure moved eastward from the Ozarks across the Lower Ohio and Mid-Mississippi Valleys. Actual low temperatures were between zero and 4 above zero.",35
15,551617,FRANKLIN (ZONE), ,01/08/2015,0,Cold/Wind Chill, , ,0,0,0,0,IL,CST-6, ,92067,Z,81,PAH,0,0,AWOS, , , , , , , , ,01/08/2015,800, , , , ,,"Along and northeast of a line from Mount Vernon to Harrisburg to Hardin County, wind chill values plunged to around 10 below zero during the late night and early morning hours. The lowest recorded wind chill value in southern Illinois was minus 12 at the Mount Vernon airport. Other minimum wind chill readings included minus 11 at Fairfield, and minus 9 at Carmi and Harrisburg. Arctic high pressure moved eastward from the Ozarks across the Lower Ohio and Mid-Mississippi Valleys. Actual low temperatures were between zero and 4 above zero.",36
16,551618,WAYNE (ZONE), ,01/08/2015,0,Cold/Wind Chill, , ,0,0,0,0,IL,CST-6, ,92067,Z,76,PAH,0,0,AWOS, , , , , , , , ,01/08/2015,800, , , , ,,"Along and northeast of a line from Mount Vernon to Harrisburg to Hardin County, wind chill values plunged to around 10 below zero during the late night and early morning hours. The lowest recorded wind chill value in southern Illinois was minus 12 at the Mount Vernon airport. Other minimum wind chill readings included minus 11 at Fairfield, and minus 9 at Carmi and Harrisburg. Arctic high pressure moved eastward from the Ozarks across the Lower Ohio and Mid-Mississippi Valleys. Actual low temperatures were between zero and 4 above zero.",37
17,551619,HAMILTON (ZONE), ,01/08/2015,0,Cold/Wind Chill, , ,0,0,0,0,IL,CST-6, ,92067,Z,82,PAH,0,0,AWOS, , , , , , , , ,01/08/2015,800, , , , ,,"Along and northeast of a line from Mount Vernon to Harrisburg to Hardin County, wind chill values plunged to around 10 below zero during the late night and early morning hours. The lowest recorded wind chill value in southern Illinois was minus 12 at the Mount Vernon airport. Other minimum wind chill readings included minus 11 at Fairfield, and minus 9 at Carmi and Harrisburg. Arctic high pressure moved eastward from the Ozarks across the Lower Ohio and Mid-Mississippi Valleys. Actual low temperatures were between zero and 4 above zero.",38
18,551620,SALINE (ZONE), ,01/08/2015,0,Cold/Wind Chill, , ,0,0,0,0,IL,CST-6, ,92067,Z,86,PAH,0,0,AWOS, , , , , , , , ,01/08/2015,800, , , , ,,"Along and northeast of a line from Mount Vernon to Harrisburg to Hardin County, wind chill values plunged to around 10 below zero during the late night and early morning hours. The lowest recorded wind chill value in southern Illinois was minus 12 at the Mount Vernon airport. Other minimum wind chill readings included minus 11 at Fairfield, and minus 9 at Carmi and Harrisburg. Arctic high pressure moved eastward from the Ozarks across the Lower Ohio and Mid-Mississippi Valleys. Actual low temperatures were between zero and 4 above zero.",39
19,551621,EDWARDS (ZONE), ,01/08/2015,0,Cold/Wind Chill, , ,0,0,0,0,IL,CST-6, ,92067,Z,77,PAH,0,0,AWOS, , , , , , , , ,01/08/2015,800, , , , ,,"Along and northeast of a line from Mount Vernon to Harrisburg to Hardin County, wind chill values plunged to around 10 below zero during the late night and early morning hours. The lowest recorded wind chill value in southern Illinois was minus 12 at the Mount Vernon airport. Other minimum wind chill readings included minus 11 at Fairfield, and minus 9 at Carmi and Harrisburg. Arctic high pressure moved eastward from the Ozarks across the Lower Ohio and Mid-Mississippi Valleys. Actual low temperatures were between zero and 4 above zero.",40
20,551622,WABASH (ZONE), ,01/08/2015,0,Cold/Wind Chill, , ,0,0,0,0,IL,CST-6, ,92067,Z,78,PAH,0,0,AWOS, , , , , , , , ,01/08/2015,800, , , , ,,"Along and northeast of a line from Mount Vernon to Harrisburg to Hardin County, wind chill values plunged to around 10 below zero during the late night and early morning hours. The lowest recorded wind chill value in southern Illinois was minus 12 at the Mount Vernon airport. Other minimum wind chill readings included minus 11 at Fairfield, and minus 9 at Carmi and Harrisburg. Arctic high pressure moved eastward from the Ozarks across the Lower Ohio and Mid-Mississippi Valleys. Actual low temperatures were between zero and 4 above zero.",41
21,551623,WHITE (ZONE), ,01/08/2015,0,Cold/Wind Chill, , ,0,0,0,0,IL,CST-6, ,92067,Z,83,PAH,0,0,AWOS, , , , , , , , ,01/08/2015,800, , , , ,,"Along and northeast of a line from Mount Vernon to Harrisburg to Hardin County, wind chill values plunged to around 10 below zero during the late night and early morning hours. The lowest recorded wind chill value in southern Illinois was minus 12 at the Mount Vernon airport. Other minimum wind chill readings included minus 11 at Fairfield, and minus 9 at Carmi and Harrisburg. Arctic high pressure moved eastward from the Ozarks across the Lower Ohio and Mid-Mississippi Valleys. Actual low temperatures were between zero and 4 above zero.",42
22,551624,GALLATIN (ZONE), ,01/08/2015,0,Cold/Wind Chill, , ,0,0,0,0,IL,CST-6, ,92067,Z,87,PAH,0,0,AWOS, , , , , , , , ,01/08/2015,800, , , , ,,"Along and northeast of a line from Mount Vernon to Harrisburg to Hardin County, wind chill values plunged to around 10 below zero during the late night and early morning hours. The lowest recorded wind chill value in southern Illinois was minus 12 at the Mount Vernon airport. Other minimum wind chill readings included minus 11 at Fairfield, and minus 9 at Carmi and Harrisburg. Arctic high pressure moved eastward from the Ozarks across the Lower Ohio and Mid-Mississippi Valleys. Actual low temperatures were between zero and 4 above zero.",43
23,551625,HARDIN (ZONE), ,01/08/2015,0,Cold/Wind Chill, , ,0,0,0,0,IL,CST-6, ,92067,Z,91,PAH,0,0,AWOS, , , , , , , , ,01/08/2015,800, , , , ,,"Along and northeast of a line from Mount Vernon to Harrisburg to Hardin County, wind chill values plunged to around 10 below zero during the late night and early morning hours. The lowest recorded wind chill value in southern Illinois was minus 12 at the Mount Vernon airport. Other minimum wind chill readings included minus 11 at Fairfield, and minus 9 at Carmi and Harrisburg. Arctic high pressure moved eastward from the Ozarks across the Lower Ohio and Mid-Mississippi Valleys. Actual low temperatures were between zero and 4 above zero.",44
24,550204,WILL (ZONE), ,01/08/2015,200,Extreme Cold/Wind Chill, , ,0,0,0,0,IL,CST-6, ,91805,Z,22,LOT,0,0,AWOS, , , , , , , , ,01/08/2015,515, , , , ,,"An arctic airmass across the region brought single digit highs and below zero lows several days in a row in early January.  The coldest period was January 7th through 8th.  The low temperature at O'Hare on the 7th was -6��F with a high of 6��F.  On the 8th, the temperature fell to -8��F.  Wind chills that morning were also quite frigid with numerous sites reporting -20��F to around -30��F.  At least one cold death was reported in Cook County.  A homeless man was found dead in a portable toilet.",45
25,550206,DU PAGE (ZONE), ,01/08/2015,500,Extreme Cold/Wind Chill, , ,0,0,0,0,IL,CST-6, ,91805,Z,13,LOT,0,0,ASOS, , , , , , , , ,01/08/2015,600, , , , ,,"An arctic airmass across the region brought single digit highs and below zero lows several days in a row in early January.  The coldest period was January 7th through 8th.  The low temperature at O'Hare on the 7th was -6��F with a high of 6��F.  On the 8th, the temperature fell to -8��F.  Wind chills that morning were also quite frigid with numerous sites reporting -20��F to around -30��F.  At least one cold death was reported in Cook County.  A homeless man was found dead in a portable toilet.",46
26,550213,COOK (ZONE), ,01/12/2015,1115,Cold/Wind Chill, , ,3,0,0,0,IL,CST-6, ,91808,Z,14,LOT,0,0,Newspaper, , , , , , , , ,01/12/2015,1115, , , , ,,Three homeless men were found dead in an abandoned building in Avondale from hypothermia due to cold exposure.  The low temperature at O'Hare that day was 15��F.,55
27,550216,WILL (ZONE), ,01/15/2015,825,Cold/Wind Chill, , ,2,0,0,0,IL,CST-6, ,91809,Z,22,LOT,0,0,Newspaper, , , , , , , , ,01/16/2015,958, , , , ,,Low temperatures in the teens and low 20s mid January contributed to the death of two people in Will County.  An elderly man was found outside his home in Bolingbrook.  A 30-year-old female was found in a self storage facility.,63
28,557071,COOK (ZONE), ,02/03/2015,1614,Cold/Wind Chill, , ,1,0,0,0,IL,CST-6, ,92882,Z,14,LOT,0,0,Newspaper, , , , , , , , ,02/03/2015,1614, , , , ,,Chicago officially reported a low temperature of 2��F on February 3rd.  A man died from hypothermia due to cold exposure.,112
29,560138,MORGAN (ZONE), ,02/14/2015,0,Cold/Wind Chill, , ,2,0,0,0,IL,CST-6, ,93309,Z,50,ILX,0,0,Newspaper, , , , , , , , ,02/14/2015,2359, , , , ,An elderly man and woman died in rural Morgan County as a result of hypothermia.  Temperatures were in the teens and wind-chills were around zero at the time of their deaths.,"Canadian high pressure brought a very cold airmass into central Illinois on February 14th.  While temperatures hovered in the teens, strong northwesterly winds of 15 to 25mph produced wind-chill readings from 0 to -5F.  Two people died in Morgan County as a result of prolonged exposure to the cold.",114
30,558993,ALEXANDER (ZONE), ,02/19/2015,200,Cold/Wind Chill, , ,0,0,0,0,IL,CST-6, ,93153,Z,92,PAH,0,0,AWOS, , , , , , , , ,02/19/2015,1000, , , , ,,"Record-breaking cold and brisk winds combined to produce dangerously low wind chills. Bitterly cold wind chills from 10 to 24 below zero were observed across southern Illinois. Southern Illinois had not seen a cold stretch of this magnitude this late in the season since 1960. In some cases, the low temperature on the 19th was the coldest temperature ever recorded this late in the season. Actual low temperatures dropped as low as 7 below zero at Carbondale, 11 below at Cairo, 13 below at Mount Vernon and Metropolis, 12 below at Harrisburg, and 2 below at Carmi. The lowest wind chills were as low as 24 below zero at Cairo, 15 below at Carbondale, 6 below at Mount Vernon, 18 below at Metropolis, 22 below at Harrisburg, and 15 below at Carmi. Some water pipes burst, including a pipe at the Carbondale library. This arctic air was delivered by arctic high pressure that settled southward across Missouri and Arkansas. Temperatures did not modify much due to extensive deep snowcover as far south as Kentucky and Missouri.",165
31,559008,WABASH (ZONE), ,02/19/2015,200,Cold/Wind Chill, , ,0,0,0,0,IL,CST-6, ,93153,Z,78,PAH,0,0,AWOS, , , , , , , , ,02/19/2015,1000, , , , ,,"Record-breaking cold and brisk winds combined to produce dangerously low wind chills. Bitterly cold wind chills from 10 to 24 below zero were observed across southern Illinois. Southern Illinois had not seen a cold stretch of this magnitude this late in the season since 1960. In some cases, the low temperature on the 19th was the coldest temperature ever recorded this late in the season. Actual low temperatures dropped as low as 7 below zero at Carbondale, 11 below at Cairo, 13 below at Mount Vernon and Metropolis, 12 below at Harrisburg, and 2 below at Carmi. The lowest wind chills were as low as 24 below zero at Cairo, 15 below at Carbondale, 6 below at Mount Vernon, 18 below at Metropolis, 22 below at Harrisburg, and 15 below at Carmi. Some water pipes burst, including a pipe at the Carbondale library. This arctic air was delivered by arctic high pressure that settled southward across Missouri and Arkansas. Temperatures did not modify much due to extensive deep snowcover as far south as Kentucky and Missouri.",166
32,559009,WAYNE (ZONE), ,02/19/2015,200,Cold/Wind Chill, , ,0,0,0,0,IL,CST-6, ,93153,Z,76,PAH,0,0,AWOS, , , , , , , , ,02/19/2015,1000, , , , ,,"Record-breaking cold and brisk winds combined to produce dangerously low wind chills. Bitterly cold wind chills from 10 to 24 below zero were observed across southern Illinois. Southern Illinois had not seen a cold stretch of this magnitude this late in the season since 1960. In some cases, the low temperature on the 19th was the coldest temperature ever recorded this late in the season. Actual low temperatures dropped as low as 7 below zero at Carbondale, 11 below at Cairo, 13 below at Mount Vernon and Metropolis, 12 below at Harrisburg, and 2 below at Carmi. The lowest wind chills were as low as 24 below zero at Cairo, 15 below at Carbondale, 6 below at Mount Vernon, 18 below at Metropolis, 22 below at Harrisburg, and 15 below at Carmi. Some water pipes burst, including a pipe at the Carbondale library. This arctic air was delivered by arctic high pressure that settled southward across Missouri and Arkansas. Temperatures did not modify much due to extensive deep snowcover as far south as Kentucky and Missouri.",167
33,559010,WHITE (ZONE), ,02/19/2015,200,Cold/Wind Chill, , ,0,0,0,0,IL,CST-6, ,93153,Z,83,PAH,0,0,AWOS, , , , , , , , ,02/19/2015,1000, , , , ,,"Record-breaking cold and brisk winds combined to produce dangerously low wind chills. Bitterly cold wind chills from 10 to 24 below zero were observed across southern Illinois. Southern Illinois had not seen a cold stretch of this magnitude this late in the season since 1960. In some cases, the low temperature on the 19th was the coldest temperature ever recorded this late in the season. Actual low temperatures dropped as low as 7 below zero at Carbondale, 11 below at Cairo, 13 below at Mount Vernon and Metropolis, 12 below at Harrisburg, and 2 below at Carmi. The lowest wind chills were as low as 24 below zero at Cairo, 15 below at Carbondale, 6 below at Mount Vernon, 18 below at Metropolis, 22 below at Harrisburg, and 15 below at Carmi. Some water pipes burst, including a pipe at the Carbondale library. This arctic air was delivered by arctic high pressure that settled southward across Missouri and Arkansas. Temperatures did not modify much due to extensive deep snowcover as far south as Kentucky and Missouri.",168
34,559011,WILLIAMSON (ZONE), ,02/19/2015,200,Cold/Wind Chill, , ,0,0,0,0,IL,CST-6, ,93153,Z,85,PAH,0,0,AWOS, , , , , , , , ,02/19/2015,1000, , , , ,,"Record-breaking cold and brisk winds combined to produce dangerously low wind chills. Bitterly cold wind chills from 10 to 24 below zero were observed across southern Illinois. Southern Illinois had not seen a cold stretch of this magnitude this late in the season since 1960. In some cases, the low temperature on the 19th was the coldest temperature ever recorded this late in the season. Actual low temperatures dropped as low as 7 below zero at Carbondale, 11 below at Cairo, 13 below at Mount Vernon and Metropolis, 12 below at Harrisburg, and 2 below at Carmi. The lowest wind chills were as low as 24 below zero at Cairo, 15 below at Carbondale, 6 below at Mount Vernon, 18 below at Metropolis, 22 below at Harrisburg, and 15 below at Carmi. Some water pipes burst, including a pipe at the Carbondale library. This arctic air was delivered by arctic high pressure that settled southward across Missouri and Arkansas. Temperatures did not modify much due to extensive deep snowcover as far south as Kentucky and Missouri.",169
35,558994,EDWARDS (ZONE), ,02/19/2015,200,Cold/Wind Chill, , ,0,0,0,0,IL,CST-6, ,93153,Z,77,PAH,0,0,AWOS, , , , , , , , ,02/19/2015,1000, , , , ,,"Record-breaking cold and brisk winds combined to produce dangerously low wind chills. Bitterly cold wind chills from 10 to 24 below zero were observed across southern Illinois. Southern Illinois had not seen a cold stretch of this magnitude this late in the season since 1960. In some cases, the low temperature on the 19th was the coldest temperature ever recorded this late in the season. Actual low temperatures dropped as low as 7 below zero at Carbondale, 11 below at Cairo, 13 below at Mount Vernon and Metropolis, 12 below at Harrisburg, and 2 below at Carmi. The lowest wind chills were as low as 24 below zero at Cairo, 15 below at Carbondale, 6 below at Mount Vernon, 18 below at Metropolis, 22 below at Harrisburg, and 15 below at Carmi. Some water pipes burst, including a pipe at the Carbondale library. This arctic air was delivered by arctic high pressure that settled southward across Missouri and Arkansas. Temperatures did not modify much due to extensive deep snowcover as far south as Kentucky and Missouri.",170
36,558995,FRANKLIN (ZONE), ,02/19/2015,200,Cold/Wind Chill, , ,0,0,0,0,IL,CST-6, ,93153,Z,81,PAH,0,0,AWOS, , , , , , , , ,02/19/2015,1000, , , , ,,"Record-breaking cold and brisk winds combined to produce dangerously low wind chills. Bitterly cold wind chills from 10 to 24 below zero were observed across southern Illinois. Southern Illinois had not seen a cold stretch of this magnitude this late in the season since 1960. In some cases, the low temperature on the 19th was the coldest temperature ever recorded this late in the season. Actual low temperatures dropped as low as 7 below zero at Carbondale, 11 below at Cairo, 13 below at Mount Vernon and Metropolis, 12 below at Harrisburg, and 2 below at Carmi. The lowest wind chills were as low as 24 below zero at Cairo, 15 below at Carbondale, 6 below at Mount Vernon, 18 below at Metropolis, 22 below at Harrisburg, and 15 below at Carmi. Some water pipes burst, including a pipe at the Carbondale library. This arctic air was delivered by arctic high pressure that settled southward across Missouri and Arkansas. Temperatures did not modify much due to extensive deep snowcover as far south as Kentucky and Missouri.",171
37,558996,GALLATIN (ZONE), ,02/19/2015,200,Cold/Wind Chill, , ,0,0,0,0,IL,CST-6, ,93153,Z,87,PAH,0,0,AWOS, , , , , , , , ,02/19/2015,1000, , , , ,,"Record-breaking cold and brisk winds combined to produce dangerously low wind chills. Bitterly cold wind chills from 10 to 24 below zero were observed across southern Illinois. Southern Illinois had not seen a cold stretch of this magnitude this late in the season since 1960. In some cases, the low temperature on the 19th was the coldest temperature ever recorded this late in the season. Actual low temperatures dropped as low as 7 below zero at Carbondale, 11 below at Cairo, 13 below at Mount Vernon and Metropolis, 12 below at Harrisburg, and 2 below at Carmi. The lowest wind chills were as low as 24 below zero at Cairo, 15 below at Carbondale, 6 below at Mount Vernon, 18 below at Metropolis, 22 below at Harrisburg, and 15 below at Carmi. Some water pipes burst, including a pipe at the Carbondale library. This arctic air was delivered by arctic high pressure that settled southward across Missouri and Arkansas. Temperatures did not modify much due to extensive deep snowcover as far south as Kentucky and Missouri.",172
38,558997,HAMILTON (ZONE), ,02/19/2015,200,Cold/Wind Chill, , ,0,0,0,0,IL,CST-6, ,93153,Z,82,PAH,0,0,AWOS, , , , , , , , ,02/19/2015,1000, , , , ,,"Record-breaking cold and brisk winds combined to produce dangerously low wind chills. Bitterly cold wind chills from 10 to 24 below zero were observed across southern Illinois. Southern Illinois had not seen a cold stretch of this magnitude this late in the season since 1960. In some cases, the low temperature on the 19th was the coldest temperature ever recorded this late in the season. Actual low temperatures dropped as low as 7 below zero at Carbondale, 11 below at Cairo, 13 below at Mount Vernon and Metropolis, 12 below at Harrisburg, and 2 below at Carmi. The lowest wind chills were as low as 24 below zero at Cairo, 15 below at Carbondale, 6 below at Mount Vernon, 18 below at Metropolis, 22 below at Harrisburg, and 15 below at Carmi. Some water pipes burst, including a pipe at the Carbondale library. This arctic air was delivered by arctic high pressure that settled southward across Missouri and Arkansas. Temperatures did not modify much due to extensive deep snowcover as far south as Kentucky and Missouri.",173
