year,county,saifi,saidi,caidi,svi
2015,Ogle,0.01846,6.22927,337.38402,0.3485
2015,Peoria,0.0216,1.74032,80.58081,0.6785
2015,Perry,0.03582,14.68309,409.86014,0.6031
2015,Piatt,0.06132,27.3406,445.86207,0.0035
2015,Pike,0.04652,34.36111,738.65506,0.3784
2015,Pulaski,0.04296,53.83562,1253.04348,0.5271
2015,Putnam,0.07077,76.81727,1085.42373,0.0162
2015,Randolph,0.04001,12.36673,309.06511,0.4163
2015,Richland,0.01789,20.85904,1165.67485,0.3065
2015,Rock Island,0.01365,1.39254,102.04466,0.6891
2015,Saline,0.02761,12.25843,444.00838,0.7412
2015,Sangamon,0.00657,1.36075,207.06593,0.4303
2015,Schuyler,0.02107,65.75342,3120.0,0.4109
2015,Scott,0.08229,77.76699,945.0,0.0178
2015,Shelby,0.02488,58.90154,2367.67606,0.064
2015,St. Clair,0.04043,2.51926,62.30799,0.5544
2015,Stark,0.16735,56.45919,337.37288,0.0194
2015,Stephenson,0.05176,24.09577,465.49685,0.5516
2015,Tazewell,0.02847,2.94573,103.44985,0.0948
2015,Union,0.02043,18.54967,907.78571,0.5172
2015,Vermilion,0.03351,4.85196,144.78764,0.6582
2015,Wabash,0.00266,18.95594,7115.76923,0.4096
2015,Warren,0.07496,29.7944,397.45146,0.5328
2015,Washington,0.05247,22.30118,425.0,0.0509
2015,Wayne,0.00163,7.05161,4315.58824,0.4386
2015,White,0.02513,18.56571,738.84956,0.4383
2015,Whiteside,0.01944,7.05163,362.68107,0.2549
2015,Will,0.01616,1.10756,68.55726,0.2412
2015,Williamson,0.02153,5.53573,257.11213,0.43
2015,Winnebago,0.01949,2.3842,122.33857,0.7629
2015,Woodford,0.03679,13.34053,362.57336,0.0226
2016,Adams,0.03145,8.0795,256.86186,0.2829
2016,Alexander,0.02956,78.55735,2657.85714,0.923
2016,Bond,0.05422,44.69927,824.42122,0.4335
2016,Boone,0.0093,5.67496,610.53846,0.4153
2016,Brown,0.04556,89.47123,1963.79562,0.4554
2016,Bureau,0.03256,15.60026,479.11038,0.2721
2016,Calhoun,0.06166,105.7319,1714.69565,0.0309
2016,Carroll,0.0075,18.44329,2460.0,0.147
2016,Cass,0.03039,42.50862,1398.64865,0.5532
2016,Champaign,0.02998,3.54312,118.19378,0.5605
2016,Christian,0.03089,17.11164,553.8981,0.1808
2016,Clark,0.01175,21.79972,1855.1087,0.071
2016,Clay,0.01992,17.72592,889.72376,0.3997
2016,Clinton,0.04573,15.1793,331.94737,0.1321
2016,Coles,0.02601,11.76753,452.47642,0.5407
2016,Cook,0.00289,0.19057,65.99471,0.8004
2016,Crawford,0.02867,26.58904,927.44027,0.4157
2016,Cumberland,0.01907,41.53378,2177.87234,0.0175
2016,De Witt,0.05686,28.91973,508.5752,0.0439
2016,DeKalb,0.00444,5.14934,1159.0678,0.4952
2016,Douglas,0.05832,24.51878,420.40123,0.5353
2016,DuPage,0.00862,0.46915,54.43602,0.2199
2016,Edgar,0.02785,35.63234,1279.52479,0.2521
2016,Edwards,0.04334,39.97291,922.32955,0.2349
2016,Effingham,0.02785,15.79703,567.23971,0.2129
2016,Fayette,0.05675,35.61755,627.6087,0.4726
2016,Ford,0.04302,45.91725,1067.23404,0.2428
2016,Franklin,0.04128,14.36682,348.0566,0.5471
2016,Fulton,0.05131,16.40842,319.76657,0.233
2016,Gallatin,0.07909,105.6115,1335.3866,0.4828
2016,Greene,0.03731,50.14038,1343.96907,0.0544
2016,Grundy,0.00698,4.12912,591.88119,0.0799
2016,Hamilton,0.00974,51.30656,5266.33333,0.3119
2016,Hancock,0.03596,27.29467,759.02778,0.0891
2016,Henderson,0.12097,81.53061,673.97311,0.0271
2016,Henry,0.01206,6.25214,518.62348,0.1168
2016,Iroquois,0.07113,25.75164,362.03782,0.3813
2016,Jackson,0.03596,11.26522,313.30721,0.789
2016,Jasper,0.01899,33.15702,1745.75581,0.2158
2016,Jefferson,0.03661,10.2876,280.98795,0.7174
2016,Jersey,0.04833,29.4325,609.00804,0.0341
2016,Jo Daviess,0.01548,32.15234,2076.69643,0.0894
2016,Johnson,0.02369,33.40615,1410.0,0.2912
2016,Kane,0.0088,1.2061,137.06667,0.494
2016,Kankakee,0.00816,5.16786,633.39542,0.697
2016,Kendall,0.00475,2.64547,556.39456,0.1222
2016,Knox,0.0467,11.67494,250.02059,0.6423
2016,LaSalle,0.02476,4.23314,171.0,0.3826
2016,Lake,0.00341,0.25564,75.05306,0.4663
2016,Lawrence,0.04002,22.56542,563.84615,0.4806
2016,Lee,0.01099,6.2782,571.38298,0.3189
2016,Livingston,0.0237,15.99262,674.82412,0.3806
2016,Logan,0.07065,22.27911,315.35065,0.1814
2016,Macon,0.04779,5.62096,117.61728,0.5258
2016,Macoupin,0.04931,14.64473,296.98819,0.1388
2016,Madison,0.03685,3.15549,85.64041,0.2581
2016,Marion,0.06761,16.77334,248.08252,0.5547
2016,Marshall,0.07399,38.47521,519.97436,0.0681
2016,Mason,0.08768,51.51434,587.50588,0.1493
2016,Massac,0.00856,38.03119,4441.5,0.5856
2016,McDonough,0.02111,22.27697,1055.46468,0.4612
2016,McHenry,0.00814,1.1106,136.42347,0.1152
2016,McLean,0.0214,3.19863,149.45205,0.2005
2016,Menard,0.06479,50.95752,786.44444,0.0165
2016,Mercer,0.06431,31.43279,488.76083,0.0598
2016,Monroe,0.03066,10.80062,352.21757,0.0016
2016,Montgomery,0.05878,20.75986,353.19079,0.2505
2016,Morgan,0.04418,11.52191,260.77397,0.5245
2016,Moultrie,0.01833,20.25185,1104.83193,0.3558
2016,Ogle,0.00738,3.36232,455.85484,0.3485
2016,Peoria,0.02343,2.43754,104.03631,0.6785
2016,Perry,0.05136,23.40125,455.65854,0.6031
2016,Piatt,0.08182,33.29863,406.99801,0.0035
2016,Pike,0.03209,38.7178,1206.46789,0.3784
2016,Pulaski,0.03923,94.56258,2410.59524,0.5271
2016,Putnam,0.09996,95.40384,954.42,0.0162
2016,Randolph,0.06607,18.83567,285.10617,0.4163
2016,Richland,0.04194,18.47129,440.45812,0.3065
2016,Rock Island,0.02866,3.36566,117.45413,0.6891
2016,Saline,0.03702,19.92905,538.375,0.7412
2016,Sangamon,0.0077,1.82903,237.59381,0.4303
2016,Schuyler,0.02775,79.37829,2860.63291,0.4109
2016,Scott,0.03421,90.76283,2652.97297,0.0178
2016,Shelby,0.04362,35.25053,808.07229,0.064
2016,St. Clair,0.04851,3.61714,74.5674,0.5544
2016,Stark,0.12795,104.52726,816.90887,0.0194
2016,Stephenson,0.024,11.61618,483.92857,0.5516
2016,Tazewell,0.02857,3.52494,123.36218,0.0948
2016,Union,0.01927,22.77367,1182.04545,0.5172
2016,Vermilion,0.03821,6.39165,167.26862,0.6582
2016,Wabash,0.00686,24.39959,3554.32836,0.4096
2016,Warren,0.06829,29.64338,434.0675,0.5328
2016,Washington,0.06887,34.44999,500.20833,0.0509
2016,Wayne,0.0026,18.73126,7217.77778,0.4386
2016,White,0.02691,22.70013,843.65702,0.4383
2016,Whiteside,0.00588,7.02062,1193.39768,0.2549
2016,Will,0.00597,0.55463,92.94628,0.2412
2016,Williamson,0.0279,7.91306,283.59658,0.43
2016,Winnebago,0.00738,1.20532,163.40067,0.7629
2016,Woodford,0.02807,11.37147,405.06657,0.0226
2017,Adams,0.01722,3.18656,185.01828,0.2829
2017,Alexander,0.01935,108.2829,5595.27273,0.923
2017,Bond,0.0251,21.16109,842.91667,0.4335
2017,Boone,0.02483,12.91363,519.9904,0.4153
2017,Brown,0.02228,32.47423,1457.46269,0.4554
2017,Bureau,0.02312,12.77036,552.35499,0.2721
2017,Calhoun,0.02788,47.3807,1699.32692,0.0309
2017,Carroll,0.02426,27.34188,1126.85393,0.147
2017,Cass,0.01298,56.87777,4382.46835,0.5532
2017,Champaign,0.01143,2.04287,178.74629,0.5605
2017,Christian,0.02035,8.31479,408.56115,0.1808
2017,Clark,0.01277,12.74875,998.1,0.071
2017,Clay,0.00947,10.235,1081.22093,0.3997
2017,Clinton,0.02158,9.01564,417.76952,0.1321
2017,Coles,0.00564,16.19669,2870.21739,0.5407
2017,Cook,0.0055,0.1439,26.18593,0.8004
2017,Crawford,0.01037,33.4682,3226.83962,0.4157
2017,Cumberland,0.00507,12.4224,2449.2,0.0175
2017,De Witt,0.03016,19.12303,634.10448,0.0439
2017,DeKalb,0.01008,3.82953,380.00623,0.4952
2017,Douglas,0.02016,9.72399,482.32143,0.5353
2017,DuPage,0.01746,0.84569,48.44532,0.2199
2017,Edgar,0.01692,39.78193,2351.73469,0.2521
2017,Edwards,0.01625,17.16449,1056.13636,0.2349
2017,Effingham,0.01382,7.99258,578.19512,0.2129
2017,Fayette,0.0244,53.38931,2188.0618,0.4726
2017,Ford,0.02453,47.78195,1947.64925,0.2428
2017,Franklin,0.05016,11.47664,228.81988,0.5471
2017,Fulton,0.02249,28.48261,1266.54639,0.233
2017,Gallatin,0.07868,99.90624,1269.79275,0.4828
2017,Greene,0.01962,18.20769,928.23529,0.0544
2017,Grundy,0.01561,6.65404,426.26101,0.0799
2017,Hamilton,0.03118,25.94393,832.1875,0.3119
2017,Hancock,0.02542,12.904,507.70742,0.0891
2017,Hardin,0.11414,52.22513,457.56881,0.3049
2017,Henderson,0.04141,42.1606,1018.17857,0.0271
2017,Henry,0.0081,7.77527,959.68373,0.1168
2017,Iroquois,0.02112,15.08518,714.26887,0.3813
2017,Jackson,0.01931,14.5204,751.89689,0.789
2017,Jasper,0.0042,31.17933,7430.52632,0.2158
2017,Jefferson,0.03472,7.17247,206.60737,0.7174
2017,Jersey,0.01892,13.38883,707.77397,0.0341
2017,Jo Daviess,0.06608,51.33674,776.92469,0.0894
2017,Johnson,0.04831,27.45462,568.32803,0.2912
2017,Kane,0.0202,2.03758,100.89272,0.494
2017,Kankakee,0.01604,4.09655,255.43732,0.697
2017,Kendall,0.0083,3.14374,378.68182,0.1222
2017,Knox,0.02258,13.82183,612.16354,0.6423
2017,LaSalle,0.02431,4.9082,201.89297,0.3826
2017,Lake,0.00755,0.43574,57.68284,0.4663
2017,Lawrence,0.03002,9.7627,325.25641,0.4806
2017,Lee,0.02435,10.22501,419.88,0.3189
2017,Livingston,0.02128,12.30559,578.33955,0.3806
2017,Logan,0.02982,12.1112,406.15385,0.1814
2017,Macon,0.0194,3.1774,163.78146,0.5258
2017,Macoupin,0.03041,9.27198,304.85074,0.1388
2017,Madison,0.01647,1.61842,98.28547,0.2581
2017,Marion,0.02593,8.46396,326.43038,0.5547
2017,Marshall,0.03504,44.47824,1269.47653,0.0681
2017,Mason,0.0293,64.65443,2206.90141,0.1493
2017,Massac,0.00575,10.64404,1851.38298,0.5856
2017,McDonough,0.01428,27.50961,1926.42857,0.4612
2017,McHenry,0.02027,2.26269,111.6332,0.1152
2017,McLean,0.01305,1.90404,145.94101,0.2005
2017,Menard,0.02472,33.45576,1353.4966,0.0165
2017,Mercer,0.05584,29.61045,530.26946,0.0598
2017,Monroe,0.01257,24.96632,1985.58673,0.0016
2017,Montgomery,0.0262,16.31671,622.80443,0.2505
2017,Morgan,0.01882,7.6262,405.14469,0.5245
2017,Moultrie,0.00555,2.39834,432.5,0.3558
2017,Ogle,0.01804,5.94161,329.44591,0.3485
2017,Peoria,0.01032,1.27358,123.42495,0.6785
2017,Perry,0.02956,9.13528,309.02542,0.6031
2017,Piatt,0.03757,21.91688,583.31169,0.0035
2017,Pike,0.01663,49.28161,2962.56637,0.3784
2017,Pope,0.12052,55.96906,464.39189,0.5086
2017,Pulaski,0.02024,50.30044,2485.61538,0.5271
2017,Putnam,0.05158,34.70212,672.7907,0.0162
2017,Randolph,0.03474,24.41383,702.83654,0.4163
2017,Richland,0.01833,34.33912,1873.02395,0.3065
2017,Rock Island,0.02845,3.13766,110.27929,0.6891
2017,Saline,0.0418,15.61541,373.58856,0.7412
2017,Sangamon,0.00346,2.48081,717.18163,0.4303
2017,Schuyler,0.01089,41.57534,3818.22581,0.4109
2017,Scott,0.04438,16.98336,382.65625,0.0178
2017,Shelby,0.01892,66.19919,3498.75,0.064
2017,St. Clair,0.02196,2.09273,95.29923,0.5544
2017,Stark,0.05641,109.69902,1944.55307,0.0194
2017,Stephenson,0.06034,20.30781,336.57645,0.5516
2017,Tazewell,0.01254,4.66925,372.42604,0.0948
2017,Union,0.00924,35.12309,3799.57895,0.5172
2017,Vermilion,0.01796,3.6215,201.60864,0.6582
2017,Wabash,0.00318,1.86578,587.41935,0.4096
2017,Warren,0.02608,14.47052,554.86047,0.5328
2017,Washington,0.05302,13.61028,256.70103,0.0509
2017,Wayne,0.00058,0.70358,1220.0,0.4386
2017,White,0.01301,10.73716,825.38462,0.4383
2017,Whiteside,0.01683,5.32083,316.1336,0.2549
2017,Will,0.01427,0.97438,68.30407,0.2412
2017,Williamson,0.02437,4.91887,201.87788,0.43
2017,Winnebago,0.02064,1.9996,96.88327,0.7629
2017,Woodford,0.0142,12.26661,863.68421,0.0226
2018,Adams,0.02818,7.33091,260.14493,0.2829
2018,Alexander,0.03976,54.70619,1375.88496,0.923
2018,Bond,0.10199,32.05544,314.30769,0.4335
2018,Boone,0.0306,11.29344,369.04203,0.4153
2018,Brown,0.02228,92.21483,4138.65672,0.4554
2018,Bureau,0.04458,12.31332,276.22742,0.2721
2018,Calhoun,0.0681,118.07775,1733.97638,0.0309
2018,Carroll,0.02263,35.33056,1561.35542,0.147
2018,Cass,0.0276,39.06604,1415.44643,0.5532
2018,Champaign,0.03301,3.47748,105.34824,0.5605
2018,Christian,0.04217,13.68448,324.53125,0.1808
2018,Clark,0.01878,40.89411,2177.95918,0.071
2018,Clay,0.047,22.93506,487.97424,0.3997
2018,Clinton,0.05888,17.33334,294.35972,0.1321
2018,Coles,0.0166,11.50562,693.02956,0.5407
2018,Cook,0.0067,0.1434,21.41273,0.8004
2018,Crawford,0.03102,20.33073,655.45757,0.4157
2018,Cumberland,0.01359,46.39379,3413.0597,0.0175
2018,De Witt,0.06632,33.22956,501.07466,0.0439
2018,DeKalb,0.01241,3.80638,306.67326,0.4952
2018,Douglas,0.05208,27.07848,519.91928,0.5353
2018,DuPage,0.01839,0.95206,51.76056,0.2199
2018,Edgar,0.03671,30.48159,830.3605,0.2521
2018,Edwards,0.0362,47.34548,1307.95918,0.2349
2018,Effingham,0.03203,11.74612,366.72632,0.2129
2018,Fayette,0.12968,31.50107,242.91786,0.4726
2018,Ford,0.10308,43.43468,421.38579,0.2428
2018,Franklin,0.14663,15.14796,103.31082,0.5471
2018,Fulton,0.04845,19.40147,400.4067,0.233
2018,Gallatin,0.19201,80.48513,419.17201,0.4828
2018,Greene,0.0375,28.47692,759.38462,0.0544
2018,Grundy,0.01849,7.06916,382.3599,0.0799
2018,Hamilton,0.06192,11.32063,182.83217,0.3119
2018,Hancock,0.05216,23.65705,453.51064,0.0891
2018,Hardin,0.20262,71.15969,351.20155,0.3049
2018,Henderson,0.05058,66.37533,1312.36842,0.0271
2018,Henry,0.01791,5.56835,310.87193,0.1168
2018,Iroquois,0.08169,24.20953,296.36002,0.3813
2018,Jackson,0.03272,10.758,328.74282,0.789
2018,Jasper,0.01436,39.10336,2724.0,0.2158
2018,Jefferson,0.18721,13.56417,72.45517,0.7174
2018,Jersey,0.04081,25.4813,624.33238,0.0341
2018,Jo Daviess,0.04811,65.16312,1354.56897,0.0894
2018,Johnson,0.07708,23.18769,300.83832,0.2912
2018,Kane,0.02291,2.14376,93.5746,0.494
2018,Kankakee,0.01838,3.9775,216.45989,0.697
2018,Kendall,0.01019,2.68509,263.53972,0.1222
2018,Knox,0.05724,9.80441,171.30043,0.6423
2018,LaSalle,0.03397,4.49712,132.36572,0.3826
2018,Lake,0.00809,0.47122,58.21389,0.4663
2018,Lawrence,0.02745,26.20575,954.6729,0.4806
2018,Lee,0.02435,9.90883,406.89619,0.3189
2018,Livingston,0.0362,10.15601,280.52632,0.3806
2018,Logan,0.0745,21.51941,288.84236,0.1814
2018,Macon,0.05054,6.07179,120.13175,0.5258
2018,Macoupin,0.07649,14.37779,187.96954,0.1388
2018,Madison,0.04351,3.05758,70.26954,0.2581
2018,Marion,0.04477,14.02127,313.19648,0.5547
2018,Marshall,0.07172,33.18747,462.75162,0.0681
2018,Mason,0.05674,34.6699,611.07273,0.1493
2018,Massac,0.01125,33.84954,3007.82609,0.5856
2018,McDonough,0.02409,15.68262,651.05869,0.4612
2018,McHenry,0.02181,2.31702,106.25712,0.1152
2018,McLean,0.02871,3.09016,107.64264,0.2005
2018,Menard,0.05952,37.22463,625.46378,0.0165
2018,Mercer,0.10299,27.48381,266.86659,0.0598
2018,Monroe,0.02855,16.99286,595.24655,0.0016
2018,Montgomery,0.07028,26.5429,377.66123,0.2505
2018,Morgan,0.04424,13.30317,300.67713,0.5245
2018,Moultrie,0.01171,20.94501,1789.14474,0.3558
2018,Ogle,0.01846,6.05511,327.95105,0.3485
2018,Peoria,0.02603,2.27239,87.2891,0.6785
2018,Perry,0.0542,17.25344,318.35131,0.6031
2018,Piatt,0.0784,37.07794,472.9361,0.0035
2018,Pike,0.12999,38.67587,297.53705,0.3784
2018,Pope,0.21607,80.10586,370.74121,0.5086
2018,Pulaski,0.0523,84.24658,1610.71429,0.5271
2018,Putnam,0.10396,87.20512,838.84615,0.0162
2018,Randolph,0.07408,17.32064,233.80517,0.4163
2018,Richland,0.03634,21.02865,578.7007,0.3065
2018,Rock Island,0.02839,2.94354,103.67424,0.6891
2018,Saline,0.08198,16.25395,198.27374,0.7412
2018,Sangamon,0.00737,1.87149,254.0735,0.4303
2018,Schuyler,0.03161,88.36143,2795.16667,0.4109
2018,Scott,0.29357,98.66852,336.09451,0.0178
2018,Shelby,0.04555,26.15014,574.09615,0.064
2018,St. Clair,0.04884,3.75052,76.79685,0.5544
2018,Stark,0.10211,77.20769,756.11111,0.0194
2018,Stephenson,0.04703,23.34136,496.32812,0.5516
2018,Tazewell,0.032,3.81501,119.22333,0.0948
2018,Union,0.02617,22.83789,872.50929,0.5172
2018,Vermilion,0.04119,6.18237,150.10209,0.6582
2018,Wabash,0.00461,13.6998,2971.33333,0.4096
2018,Warren,0.07945,27.97671,352.12214,0.5328
2018,Washington,0.17792,36.91992,207.51152,0.0509
2018,Wayne,0.00442,12.04008,2723.15217,0.4386
2018,White,0.01634,18.32889,1121.42857,0.4383
2018,Whiteside,0.01606,5.84314,363.86139,0.2549
2018,Will,0.01852,1.10937,59.90264,0.2412
2018,Williamson,0.04766,6.38629,133.98414,0.43
2018,Winnebago,0.02093,2.16837,103.6056,0.7629
2018,Woodford,0.03094,10.61712,343.16805,0.0226
2019,Adams,0.0324,7.68656,237.2449,0.2829
2019,Alexander,0.04926,59.25053,1202.78571,0.923
2019,Bond,0.09955,31.24738,313.89667,0.4335
2019,Boone,0.02979,12.74632,427.848,0.4153
2019,Brown,0.04024,56.0143,1392.02479,0.4554
2019,Bureau,0.06668,12.45494,186.79405,0.2721
2019,Calhoun,0.07775,99.08043,1274.37931,0.0309
2019,Carroll,0.04171,30.4069,728.97059,0.147
2019,Cass,0.03401,32.56284,957.53623,0.5532
2019,Champaign,0.03495,3.29722,94.3327,0.5605
2019,Christian,0.04092,15.15044,370.22361,0.1808
2019,Clark,0.03372,32.50415,963.92045,0.071
2019,Clay,0.04744,23.43038,493.88631,0.3997
2019,Clinton,0.06145,17.66065,287.38903,0.1321
2019,Coles,0.02744,10.41321,379.51565,0.5407
2019,Cook,0.00639,0.14202,22.21137,0.8004
2019,Crawford,0.03679,20.19129,548.81649,0.4157
2019,Cumberland,0.02009,53.57882,2667.57576,0.0175
2019,De Witt,0.06032,30.36009,503.35821,0.0439
2019,DeKalb,0.01575,3.52175,223.60159,0.4952
2019,Douglas,0.06492,24.9706,384.62107,0.5353
2019,DuPage,0.01732,0.94212,54.40641,0.2199
2019,Edgar,0.04005,25.56214,638.31897,0.2521
2019,Edwards,0.04383,49.9606,1139.83146,0.2349
2019,Effingham,0.04012,13.29366,331.33613,0.2129
2019,Fayette,0.13598,28.86703,212.28327,0.4726
2019,Ford,0.11662,38.10967,326.77394,0.2428
2019,Franklin,0.14237,14.79283,103.90591,0.5471
2019,Fulton,0.04969,19.51507,392.72939,0.233
2019,Gallatin,0.1863,85.54219,459.15755,0.4828
2019,Greene,0.05942,35.39712,595.67961,0.0544
2019,Grundy,0.01886,6.95589,368.88278,0.0799
2019,Hamilton,0.03204,41.39532,1291.92568,0.3119
2019,Hancock,0.06559,23.48391,358.0203,0.0891
2019,Hardin,0.21728,133.98691,616.66265,0.3049
2019,Henderson,0.10736,71.27773,663.8843,0.0271
2019,Henry,0.02357,6.20675,263.29193,0.1168
2019,Iroquois,0.1041,19.22744,184.69378,0.3813
2019,Jackson,0.04242,9.80106,231.05846,0.789
2019,Jasper,0.02937,56.97549,1939.73684,0.2158
2019,Jefferson,0.18447,12.77217,69.23601,0.7174
2019,Jersey,0.0504,30.66662,608.44473,0.0341
2019,Jo Daviess,0.06912,55.72436,806.22,0.0894
2019,Johnson,0.07169,29.57769,412.56438,0.2912
2019,Kane,0.02366,2.17966,92.12231,0.494
2019,Kankakee,0.02161,3.6,166.56571,0.697
2019,Kendall,0.01201,3.20212,266.60682,0.1222
2019,Knox,0.08316,10.50081,126.27197,0.6423
2019,LaSalle,0.0377,4.70659,124.82955,0.3826
2019,Lake,0.00775,0.4819,62.22,0.4663
2019,Lawrence,0.04413,23.63712,535.68314,0.4806
2019,Lee,0.03476,11.14553,320.68386,0.3189
2019,Livingston,0.03541,11.2963,319.01906,0.3806
2019,Logan,0.07634,19.14121,250.74519,0.1814
2019,Macon,0.05551,6.45668,116.30548,0.5258
2019,Macoupin,0.06335,15.23199,240.42901,0.1388
2019,Madison,0.04506,3.00195,66.62037,0.2581
2019,Marion,0.05632,15.57798,276.59091,0.5547
2019,Marshall,0.07286,30.51037,418.77604,0.0681
2019,Mason,0.07118,38.02765,534.26087,0.1493
2019,Massac,0.01688,24.76514,1467.06522,0.5856
2019,McDonough,0.03342,14.05492,420.49296,0.4612
2019,McHenry,0.02298,2.17534,94.67462,0.1152
2019,McLean,0.02976,3.3357,112.0936,0.2005
2019,Menard,0.05352,42.23902,789.28251,0.0165
2019,Mercer,0.1177,31.2422,265.44034,0.0598
2019,Monroe,0.03445,14.52463,421.62011,0.0016
2019,Montgomery,0.09184,24.3634,265.27895,0.2505
2019,Morgan,0.05108,13.74622,269.0936,0.5245
2019,Moultrie,0.02203,30.30037,1375.59441,0.3558
2019,Ogle,0.01989,5.9823,300.75359,0.3485
2019,Peoria,0.03214,2.41201,75.04412,0.6785
2019,Perry,0.04317,24.04635,556.97292,0.6031
2019,Piatt,0.09613,33.04489,343.75635,0.0035
2019,Pike,0.14971,32.57471,217.58112,0.3784
2019,Pope,0.15798,133.24919,843.45361,0.5086
2019,Pulaski,0.06787,61.7279,909.49541,0.5271
2019,Putnam,0.14634,73.90844,505.04098,0.0162
2019,Randolph,0.068,17.36874,255.41257,0.4163
2019,Richland,0.02404,25.81074,1073.56164,0.3065
2019,Rock Island,0.0317,3.06291,96.61515,0.6891
2019,Saline,0.06308,15.97864,253.29462,0.7412
2019,Sangamon,0.00819,1.65951,202.6455,0.4303
2019,Schuyler,0.06287,61.13277,972.31844,0.4109
2019,Scott,0.30559,87.27462,285.59002,0.0178
2019,Shelby,0.05081,35.14015,691.65517,0.064
2019,St. Clair,0.05059,3.79551,75.03143,0.5544
2019,Stark,0.11755,85.12134,724.10188,0.0194
2019,Stephenson,0.06499,19.40643,298.60553,0.5516
2019,Tazewell,0.0356,3.74675,105.2553,0.0948
2019,Union,0.02676,17.7221,662.29091,0.5172
2019,Vermilion,0.04684,6.14452,131.18785,0.6582
2019,Wabash,0.00615,25.14652,4090.5,0.4096
2019,Warren,0.11875,29.71252,250.20429,0.5328
2019,Washington,0.1894,39.10085,206.45022,0.0509
