# CSV-File created with merge-csv.com
# -----------------------------------------------------------

EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
610999,GALLATIN CO.,SHAWNEETOWN,01/01/2016,0,Flood, , ,0,0,25000,0,IL,CST-6, ,102205,C,59,PAH,0,0,River/Stream Gage,Heavy Rain, , ,0,N,3,SW,SHAWNEETOWN,01/11/2016,500,37.7,-88.13,37.6703,-88.167,"Moderate flooding along the Ohio River continued into January. At the Shawneetown gage, the river crested at 45.25 feet on the 4th. This flood was very similar to the flood of May, 2002, when the crest was 45.42 feet. Flood stage there is 33 feet. The main consequence was numerous flooded secondary roads. There was considerable flooding of low-lying agricultural land. Since the land was mostly unplanted, crop damage was insignificant. Levees protect large parts of the county. Seepage water was pumped out of Old Shawneetown, which has been largely vacated in recent decades after major floods caused heavy damage.","Flooding along parts of the Mississippi River surpassed the Great Flood of 1993. Along most other rivers, the flooding was relatively minor. The Governor of Illinois declared some counties disaster areas, including the Mississippi River counties of Alexander and Jackson. The very wet pattern that developed during the second half of December gradually dried out in January. This allowed all the rivers to fall below flood stage during the early or middle part of the month. The duration and seasonal timing of this Mississippi River flood was exceptionally rare. Past historical Mississippi River floods have occurred during the warm season, and their duration was on the scale of months rather than weeks.",11
611004,JACKSON CO.,GRAND TOWER,01/01/2016,0,Flood, , ,0,0,250000,0,IL,CST-6, ,102205,C,77,PAH,0,0,River/Stream Gage,Heavy Rain, , ,0,N,1,NE,GRIMSBY,01/14/2016,1500,37.63,-89.5,37.7626,-89.4349,"Major flooding of the Big Muddy River continued into January. At the Murphysboro river gage, the river crested at 36.11 feet before dawn on the 2nd. Flood stage there is 22 feet. At Murphysboro, floodwaters approached the flood level of 2008, when the river crested at 37.19 ft on March 23. A mobile home park, a few houses, and a church were flooded or threatened. Sandbagging was done around some affected structures. A Murphysboro couple was rescued by police and firefighters after they were trapped in their home by high water. Extensive flooding of low-lying fields occurred. The intersection of 3rd and Plum Streets in Murphysboro was closed. Floodwater covered the ground below an electrical substation. Slides or slumps developed along a portion of the levee near Grand Tower, prompting concerns about levee failure. Residents were asked to voluntarily evacuate a large area behind the levee. The situation around Grand Tower was heavily affected by backwater from the Mississippi River, which was near record high levels.","Flooding along parts of the Mississippi River surpassed the Great Flood of 1993. Along most other rivers, the flooding was relatively minor. The Governor of Illinois declared some counties disaster areas, including the Mississippi River counties of Alexander and Jackson. The very wet pattern that developed during the second half of December gradually dried out in January. This allowed all the rivers to fall below flood stage during the early or middle part of the month. The duration and seasonal timing of this Mississippi River flood was exceptionally rare. Past historical Mississippi River floods have occurred during the warm season, and their duration was on the scale of months rather than weeks.",12
610995,MASSAC CO.,METROPOLIS,01/01/2016,0,Flood, , ,0,0,6000,0,IL,CST-6, ,102205,C,127,PAH,0,0,River/Stream Gage,Heavy Rain, , ,2,E,1,NW,BROOKPORT,01/16/2016,1700,37.1516,-88.6985,37.1297,-88.6401,"Flooding of the Ohio River continued into January. At the Brookport river gage, the river crested at 48.2 feet on the last day of December. Flood stage there is 37 feet. There was considerable flooding of low-lying fields and woodlands. Parts of Fort Massac State Park and some river access roads were underwater. At Brookport, a chronic failure of a flapper gate in the floodwall allowed water to enter the city. Sandbagging and pumping operations were required to minimize the impact to property. In Metropolis, water approached the city streets closest to the river. The water stopped just short of requiring street closures and evacuations. Floodwater entered the access road and parking lot of a Metropolis riverboat casino, causing some inconvenience.","Flooding along parts of the Mississippi River surpassed the Great Flood of 1993. Along most other rivers, the flooding was relatively minor. The Governor of Illinois declared some counties disaster areas, including the Mississippi River counties of Alexander and Jackson. The very wet pattern that developed during the second half of December gradually dried out in January. This allowed all the rivers to fall below flood stage during the early or middle part of the month. The duration and seasonal timing of this Mississippi River flood was exceptionally rare. Past historical Mississippi River floods have occurred during the warm season, and their duration was on the scale of months rather than weeks.",13
611001,UNION CO.,WOLF LAKE,01/01/2016,0,Flood, , ,0,0,700000,0,IL,CST-6, ,102205,C,181,PAH,0,0,River/Stream Gage,Heavy Rain, , ,0,N,2,SW,ALDRIDGE,01/16/2016,700,37.5,-89.43,37.5284,-89.5056,"Mississippi River levels continued their climb from December, and record or near-record flooding occurred early in the month. There are no river gages in Union County, but there is a gage at Thebes in nearby Alexander County. At the Thebes river gage, the river crested at a new record of 47.74 feet on the 2nd. Backwater from the Mississippi River contributed to flooding of Clear Creek and other tributaries, which affected isolated homes. Some residents were isolated by the floodwaters. Sandbagging operations were conducted to protect water wells and to reinforce levees. The National Guard was activated to assist with the sandbagging. A number of residents voluntarily evacuated. Most of the monetary flood damage was to public infrastructure, such as roads and levees. All access roads to the Mississippi River levees were closed.","Flooding along parts of the Mississippi River surpassed the Great Flood of 1993. Along most other rivers, the flooding was relatively minor. The Governor of Illinois declared some counties disaster areas, including the Mississippi River counties of Alexander and Jackson. The very wet pattern that developed during the second half of December gradually dried out in January. This allowed all the rivers to fall below flood stage during the early or middle part of the month. The duration and seasonal timing of this Mississippi River flood was exceptionally rare. Past historical Mississippi River floods have occurred during the warm season, and their duration was on the scale of months rather than weeks.",14
633174,RANDOLPH CO.,GRIGGS,01/01/2016,0,Flood, , ,0,0,0,0,IL,CST-6, ,105544,C,157,LSX,0,0,Official NWS Observations,Heavy Rain, , ,2,NW,2,NE,GRIGGS,01/04/2016,1200,38.2208,-89.9212,38.2197,-89.879,"Major flooding persisted through the first week of January 2016 in the Kaskaskia River basin due to record rainfall in late December 2015.","After a record rainfall event during the last week of December, rivers across the region remained in moderate to major flood through the first week of January.",15
611169,ALEXANDER (ZONE), ,01/09/2016,1800,Winter Weather, , ,0,0,0,0,IL,CST-6, ,102249,Z,92,PAH,0,0,Trained Spotter, , , , , , , , ,01/09/2016,2200, , , , ,"","The first snowfall of the season across much of southern Illinois ranged from 1 to 3 inches. The snow was generally along and east of a line from Fairfield to Marion to Cairo. Rain changed to snow from west to east as temperatures fell quickly below freezing. Winds became northwest and increased to around 15 mph with gusts from 20 to 30 mph. Specific snowfall amounts included: 3 inches at Harrisburg and Golconda, 2 inches at Mount Carmel, and 2.5 inches a couple miles north of Metropolis. The snow fell steadily for a few hours, with visibility below one mile. Warm ground temperatures and near-freezing air temperatures limited accumulations at first. As temperatures dropped into the lower 20's, wet and slushy road surfaces became icy. The brisk winds lowered wind chills to between 5 and 15 above in many areas. There was some minor blowing and drifting of the snow across roadways. The synoptic setup consisted of a deep 500 mb trough over the Plains states that lifted northeast across the Mississippi Valley. At the surface, a weak low pressure center over Arkansas strengthened as it moved northeast to Ohio. Increasing northwest winds on the back side of the low brought the season's first bout of wintry weather.",16
611170,PULASKI (ZONE), ,01/09/2016,1800,Winter Weather, , ,0,0,0,0,IL,CST-6, ,102249,Z,93,PAH,0,0,Trained Spotter, , , , , , , , ,01/09/2016,2200, , , , ,"","The first snowfall of the season across much of southern Illinois ranged from 1 to 3 inches. The snow was generally along and east of a line from Fairfield to Marion to Cairo. Rain changed to snow from west to east as temperatures fell quickly below freezing. Winds became northwest and increased to around 15 mph with gusts from 20 to 30 mph. Specific snowfall amounts included: 3 inches at Harrisburg and Golconda, 2 inches at Mount Carmel, and 2.5 inches a couple miles north of Metropolis. The snow fell steadily for a few hours, with visibility below one mile. Warm ground temperatures and near-freezing air temperatures limited accumulations at first. As temperatures dropped into the lower 20's, wet and slushy road surfaces became icy. The brisk winds lowered wind chills to between 5 and 15 above in many areas. There was some minor blowing and drifting of the snow across roadways. The synoptic setup consisted of a deep 500 mb trough over the Plains states that lifted northeast across the Mississippi Valley. At the surface, a weak low pressure center over Arkansas strengthened as it moved northeast to Ohio. Increasing northwest winds on the back side of the low brought the season's first bout of wintry weather.",17
611171,JOHNSON (ZONE), ,01/09/2016,1800,Winter Weather, , ,0,0,0,0,IL,CST-6, ,102249,Z,89,PAH,0,0,Trained Spotter, , , , , , , , ,01/09/2016,2200, , , , ,"","The first snowfall of the season across much of southern Illinois ranged from 1 to 3 inches. The snow was generally along and east of a line from Fairfield to Marion to Cairo. Rain changed to snow from west to east as temperatures fell quickly below freezing. Winds became northwest and increased to around 15 mph with gusts from 20 to 30 mph. Specific snowfall amounts included: 3 inches at Harrisburg and Golconda, 2 inches at Mount Carmel, and 2.5 inches a couple miles north of Metropolis. The snow fell steadily for a few hours, with visibility below one mile. Warm ground temperatures and near-freezing air temperatures limited accumulations at first. As temperatures dropped into the lower 20's, wet and slushy road surfaces became icy. The brisk winds lowered wind chills to between 5 and 15 above in many areas. There was some minor blowing and drifting of the snow across roadways. The synoptic setup consisted of a deep 500 mb trough over the Plains states that lifted northeast across the Mississippi Valley. At the surface, a weak low pressure center over Arkansas strengthened as it moved northeast to Ohio. Increasing northwest winds on the back side of the low brought the season's first bout of wintry weather.",18
611172,WILLIAMSON (ZONE), ,01/09/2016,1800,Winter Weather, , ,0,0,0,0,IL,CST-6, ,102249,Z,85,PAH,0,0,Trained Spotter, , , , , , , , ,01/09/2016,2200, , , , ,"","The first snowfall of the season across much of southern Illinois ranged from 1 to 3 inches. The snow was generally along and east of a line from Fairfield to Marion to Cairo. Rain changed to snow from west to east as temperatures fell quickly below freezing. Winds became northwest and increased to around 15 mph with gusts from 20 to 30 mph. Specific snowfall amounts included: 3 inches at Harrisburg and Golconda, 2 inches at Mount Carmel, and 2.5 inches a couple miles north of Metropolis. The snow fell steadily for a few hours, with visibility below one mile. Warm ground temperatures and near-freezing air temperatures limited accumulations at first. As temperatures dropped into the lower 20's, wet and slushy road surfaces became icy. The brisk winds lowered wind chills to between 5 and 15 above in many areas. There was some minor blowing and drifting of the snow across roadways. The synoptic setup consisted of a deep 500 mb trough over the Plains states that lifted northeast across the Mississippi Valley. At the surface, a weak low pressure center over Arkansas strengthened as it moved northeast to Ohio. Increasing northwest winds on the back side of the low brought the season's first bout of wintry weather.",19
611173,HAMILTON (ZONE), ,01/09/2016,1800,Winter Weather, , ,0,0,0,0,IL,CST-6, ,102249,Z,82,PAH,0,0,Trained Spotter, , , , , , , , ,01/09/2016,2200, , , , ,"","The first snowfall of the season across much of southern Illinois ranged from 1 to 3 inches. The snow was generally along and east of a line from Fairfield to Marion to Cairo. Rain changed to snow from west to east as temperatures fell quickly below freezing. Winds became northwest and increased to around 15 mph with gusts from 20 to 30 mph. Specific snowfall amounts included: 3 inches at Harrisburg and Golconda, 2 inches at Mount Carmel, and 2.5 inches a couple miles north of Metropolis. The snow fell steadily for a few hours, with visibility below one mile. Warm ground temperatures and near-freezing air temperatures limited accumulations at first. As temperatures dropped into the lower 20's, wet and slushy road surfaces became icy. The brisk winds lowered wind chills to between 5 and 15 above in many areas. There was some minor blowing and drifting of the snow across roadways. The synoptic setup consisted of a deep 500 mb trough over the Plains states that lifted northeast across the Mississippi Valley. At the surface, a weak low pressure center over Arkansas strengthened as it moved northeast to Ohio. Increasing northwest winds on the back side of the low brought the season's first bout of wintry weather.",20
611174,WAYNE (ZONE), ,01/09/2016,1800,Winter Weather, , ,0,0,0,0,IL,CST-6, ,102249,Z,76,PAH,0,0,Trained Spotter, , , , , , , , ,01/09/2016,2200, , , , ,"","The first snowfall of the season across much of southern Illinois ranged from 1 to 3 inches. The snow was generally along and east of a line from Fairfield to Marion to Cairo. Rain changed to snow from west to east as temperatures fell quickly below freezing. Winds became northwest and increased to around 15 mph with gusts from 20 to 30 mph. Specific snowfall amounts included: 3 inches at Harrisburg and Golconda, 2 inches at Mount Carmel, and 2.5 inches a couple miles north of Metropolis. The snow fell steadily for a few hours, with visibility below one mile. Warm ground temperatures and near-freezing air temperatures limited accumulations at first. As temperatures dropped into the lower 20's, wet and slushy road surfaces became icy. The brisk winds lowered wind chills to between 5 and 15 above in many areas. There was some minor blowing and drifting of the snow across roadways. The synoptic setup consisted of a deep 500 mb trough over the Plains states that lifted northeast across the Mississippi Valley. At the surface, a weak low pressure center over Arkansas strengthened as it moved northeast to Ohio. Increasing northwest winds on the back side of the low brought the season's first bout of wintry weather.",21
611175,EDWARDS (ZONE), ,01/09/2016,2000,Winter Weather, , ,0,0,0,0,IL,CST-6, ,102249,Z,77,PAH,0,0,Trained Spotter, , , , , , , , ,01/10/2016,100, , , , ,"","The first snowfall of the season across much of southern Illinois ranged from 1 to 3 inches. The snow was generally along and east of a line from Fairfield to Marion to Cairo. Rain changed to snow from west to east as temperatures fell quickly below freezing. Winds became northwest and increased to around 15 mph with gusts from 20 to 30 mph. Specific snowfall amounts included: 3 inches at Harrisburg and Golconda, 2 inches at Mount Carmel, and 2.5 inches a couple miles north of Metropolis. The snow fell steadily for a few hours, with visibility below one mile. Warm ground temperatures and near-freezing air temperatures limited accumulations at first. As temperatures dropped into the lower 20's, wet and slushy road surfaces became icy. The brisk winds lowered wind chills to between 5 and 15 above in many areas. There was some minor blowing and drifting of the snow across roadways. The synoptic setup consisted of a deep 500 mb trough over the Plains states that lifted northeast across the Mississippi Valley. At the surface, a weak low pressure center over Arkansas strengthened as it moved northeast to Ohio. Increasing northwest winds on the back side of the low brought the season's first bout of wintry weather.",22
611176,WABASH (ZONE), ,01/09/2016,2000,Winter Weather, , ,0,0,0,0,IL,CST-6, ,102249,Z,78,PAH,0,0,Trained Spotter, , , , , , , , ,01/10/2016,100, , , , ,"","The first snowfall of the season across much of southern Illinois ranged from 1 to 3 inches. The snow was generally along and east of a line from Fairfield to Marion to Cairo. Rain changed to snow from west to east as temperatures fell quickly below freezing. Winds became northwest and increased to around 15 mph with gusts from 20 to 30 mph. Specific snowfall amounts included: 3 inches at Harrisburg and Golconda, 2 inches at Mount Carmel, and 2.5 inches a couple miles north of Metropolis. The snow fell steadily for a few hours, with visibility below one mile. Warm ground temperatures and near-freezing air temperatures limited accumulations at first. As temperatures dropped into the lower 20's, wet and slushy road surfaces became icy. The brisk winds lowered wind chills to between 5 and 15 above in many areas. There was some minor blowing and drifting of the snow across roadways. The synoptic setup consisted of a deep 500 mb trough over the Plains states that lifted northeast across the Mississippi Valley. At the surface, a weak low pressure center over Arkansas strengthened as it moved northeast to Ohio. Increasing northwest winds on the back side of the low brought the season's first bout of wintry weather.",23
611177,WHITE (ZONE), ,01/09/2016,2000,Winter Weather, , ,0,0,0,0,IL,CST-6, ,102249,Z,83,PAH,0,0,Trained Spotter, , , , , , , , ,01/10/2016,100, , , , ,"","The first snowfall of the season across much of southern Illinois ranged from 1 to 3 inches. The snow was generally along and east of a line from Fairfield to Marion to Cairo. Rain changed to snow from west to east as temperatures fell quickly below freezing. Winds became northwest and increased to around 15 mph with gusts from 20 to 30 mph. Specific snowfall amounts included: 3 inches at Harrisburg and Golconda, 2 inches at Mount Carmel, and 2.5 inches a couple miles north of Metropolis. The snow fell steadily for a few hours, with visibility below one mile. Warm ground temperatures and near-freezing air temperatures limited accumulations at first. As temperatures dropped into the lower 20's, wet and slushy road surfaces became icy. The brisk winds lowered wind chills to between 5 and 15 above in many areas. There was some minor blowing and drifting of the snow across roadways. The synoptic setup consisted of a deep 500 mb trough over the Plains states that lifted northeast across the Mississippi Valley. At the surface, a weak low pressure center over Arkansas strengthened as it moved northeast to Ohio. Increasing northwest winds on the back side of the low brought the season's first bout of wintry weather.",24
