# CSV-File created with merge-csv.com
# -----------------------------------------------------------

EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
1078144,MCLEAN CO.,TROSTER,01/03/2023,1738,Tornado, ,EF1,0,0,0,0,IL,CST-6, ,177319,C,113,ILX,0,0,NWS Storm Survey, ,0.46,25,0,W,0,NE,TROSTER,01/03/2023,1742,40.32,-88.481,40.324,-88.474,"A tornado touched down just southwest of a farmstead about 3 miles southeast of Bellflower at 5:38 PM CST.  The tornado moved northeastward, destroying a farm outbuilding and splattering dirt and grass on the east-facing side of a house.  Debris from the outbuilding was blown northeast for about one quarter of a mile.  The homeowner watched the tornado cross North 4100 East Road southwest of their property.  The tornado dissipated 3 miles east-southeast of Bellflower at 5:42 PM CST.","An area of low pressure tracking northeastward across Iowa pushed a cold front into central Illinois during the afternoon of January 3rd.  The arimass ahead of the front became moderately unstable thanks to surface temperatures climbing into the lower to middle 60s and dewpoints hovering near 60 degrees.  Given the instability and increasing amounts of deep-layer wind shear in association with a strong upper low approaching from the west, scattered supercell thunderstorms developed along the front during the afternoon.  The storms were primarily focused in a corridor from Springfield and Taylorville northeastward to near Champaign.  A total of 8 short-lived weak tornadoes touched down within this corridor, with the strongest tornadoes producing EF-1 damage near Maroa and in the Decatur area.",13
1069825,FORD CO.,PROCTOR,01/03/2023,1756,Tornado, ,EF1,0,0,0,0,IL,CST-6, ,176200,C,53,LOT,0,0,NWS Storm Survey, ,2.9,25,2,ENE,3,ESE,GIBSON CITY,01/03/2023,1802,40.422,-88.367,40.449,-88.324,"A tornado occurred southeast of Gibson City on the evening of January 3rd. An NWS storm survey found that the tornado touched down just south of E 200N Rd on the south side of town between N 450E Rd and N 600E Rd at approximately 5:56 PM CST. Trekking northeastward near 30 mph, the tornado carved a path spanning 2.9 miles with a maximum width of 25 yards before lifting at 6:02 PM CST north of E 300N Rd just east of N 700E Rd. Along its path, the tornado damaged the roofs of two homes, one of which was also noted to have broken windows and a wooden post penetrating the roof. Additionally, there was significant damage to a lean-to style outbuilding as well as uprooted trees and downed power lines. The tornado was assigned an EF-1 rating with maximum wind speeds of 100 mph.","On the afternoon of January 3, a cluster of thunderstorms brought small hail, one inch in diameter or less, across parts of the Chicago metropolitan area, primarily the north and northwest suburbs. Late in the afternoon into the early evening, a second cluster of storms moving through central Illinois produced embedded supercells, one of which dropped an EF-1 tornado southeast of Gibson City.",14
1078182,MACON CO.,DECATUR,01/03/2023,1800,Tornado, ,EF1,0,0,0,0,IL,CST-6, ,177319,C,115,ILX,0,0,NWS Storm Survey, ,0.21,25,1,NE,2,NE,DECATUR,01/03/2023,1801,39.8643,-88.9289,39.8656,-88.9254,"A tornado touched down on the northeast side of Decatur at 6:00 PM CST.  The tornado tracked northeastward, causing damage to an abandoned bowling alley on North 22nd Street.  Several of the wall panels on the southeast side of the building were removed and blown to the northeast.  A trained spotter watched the tornado cross 22nd Street before lifting at 6:01 PM CST.","An area of low pressure tracking northeastward across Iowa pushed a cold front into central Illinois during the afternoon of January 3rd.  The arimass ahead of the front became moderately unstable thanks to surface temperatures climbing into the lower to middle 60s and dewpoints hovering near 60 degrees.  Given the instability and increasing amounts of deep-layer wind shear in association with a strong upper low approaching from the west, scattered supercell thunderstorms developed along the front during the afternoon.  The storms were primarily focused in a corridor from Springfield and Taylorville northeastward to near Champaign.  A total of 8 short-lived weak tornadoes touched down within this corridor, with the strongest tornadoes producing EF-1 damage near Maroa and in the Decatur area.",15
1078195,MACON CO.,SANGAMON,01/03/2023,1805,Tornado, ,EF0,0,0,0,0,IL,CST-6, ,177319,C,115,ILX,0,0,NWS Storm Survey, ,1.12,20,3,W,3,WNW,SANGAMON,01/03/2023,1808,39.8822,-88.8946,39.8903,-88.8762,"A tornado touched down in a parking lot on the northeast side of Decatur at 6:05 PM CST.  It tracked northeastward through the southern and eastern parts of Richland Community College doing minor damage.  The tornado downed several trees, damaged a fence, and moved around multiple car parts on the north side of a building.  It continued northeastward, damaging several cedar trees on Christmas Tree Road before lifting just northeast of there in a forested area at 6:08 PM CST.","An area of low pressure tracking northeastward across Iowa pushed a cold front into central Illinois during the afternoon of January 3rd.  The arimass ahead of the front became moderately unstable thanks to surface temperatures climbing into the lower to middle 60s and dewpoints hovering near 60 degrees.  Given the instability and increasing amounts of deep-layer wind shear in association with a strong upper low approaching from the west, scattered supercell thunderstorms developed along the front during the afternoon.  The storms were primarily focused in a corridor from Springfield and Taylorville northeastward to near Champaign.  A total of 8 short-lived weak tornadoes touched down within this corridor, with the strongest tornadoes producing EF-1 damage near Maroa and in the Decatur area.",16
1066128,MASSAC CO.,HILLERMAN,01/12/2023,208,Tornado, ,EF0,0,0,15000,0,IL,CST-6, ,175630,C,127,PAH,0,0,NWS Storm Survey, ,1.3,100,1,E,1,SW,HILLERMAN,01/12/2023,210,37.23,-88.89,37.22,-88.91,"A weakening tornado crossed the Ohio River from McCracken County, Kentucky. About 50 percent of the metal roofing of a barn was blown off. A carport was destroyed. A shed was   heavily damaged. There was shutter and siding damage to a home. Some trees were damaged. The tornado dissipated near the small community of Hillerman.","An isolated weak tornado managed to cross the Ohio River into extreme southern Illinois during the early morning hours. Clusters of thunderstorms with transient linear structures occurred along a warm front that tracked northward across western Kentucky into the lower Ohio Valley. An isolated tornado threat existed due to modest instability as boundary layer dew points rose into the upper 50's to near 60 degrees.",17
1070973,HAMILTON CO.,MC LEANSBORO,01/18/2023,1432,Flood, , ,0,0,0,0,IL,CST-6, ,176393,C,65,PAH,0,0,Emergency Manager,Heavy Rain, , ,1,SW,1,W,DIAMOND CITY,01/18/2023,1900,38.09,-88.54,38.0799,-88.5684,"Water was reported over a road in Mcleansboro. One to two inches of water was over the road near the intersection of Piopolis Road and County Road 600 E.","As cool high pressure moved off to the east, southerly winds brought highs in the 60's and increased moisture to the region. Scattered showers and storms brought brief but heavy downpours that prompted a few instances of minor flooding.",18
1070975,WAYNE CO.,SIMS,01/18/2023,1635,Flood, , ,0,0,0,0,IL,CST-6, ,176393,C,191,PAH,0,0,Public,Heavy Rain, , ,3,S,1,WSW,SIMS,01/18/2023,1830,38.3298,-88.522,38.3627,-88.5515,"Minor road flooding was reported.","As cool high pressure moved off to the east, southerly winds brought highs in the 60's and increased moisture to the region. Scattered showers and storms brought brief but heavy downpours that prompted a few instances of minor flooding.",19
1070977,FRANKLIN CO.,BENTON,01/18/2023,1659,Flood, , ,0,0,0,0,IL,CST-6, ,176393,C,55,PAH,0,0,Public,Heavy Rain, , ,1,N,1,W,BENTON,01/18/2023,1900,38.0145,-88.92,38,-88.9384,"Water was over roads in low areas.","As cool high pressure moved off to the east, southerly winds brought highs in the 60's and increased moisture to the region. Scattered showers and storms brought brief but heavy downpours that prompted a few instances of minor flooding.",20
1070978,JACKSON CO.,CARBONDALE,01/18/2023,1730,Flood, , ,0,0,0,0,IL,CST-6, ,176393,C,77,PAH,0,0,Public,Heavy Rain, , ,1,N,1,W,CARBONDALE,01/18/2023,1930,37.7345,-89.22,37.72,-89.2383,"Minor street and yard flooding occurred.","As cool high pressure moved off to the east, southerly winds brought highs in the 60's and increased moisture to the region. Scattered showers and storms brought brief but heavy downpours that prompted a few instances of minor flooding.",21
1078609,WASHINGTON (ZONE), ,01/24/2023,1900,Heavy Snow, , ,0,0,0,0,IL,CST-6, ,177372,Z,74,LSX,0,0,COOP Observer, , , , , , , , ,01/25/2023,900, , , , ,"Heavy snow fell across Washington County with between 3 and 6 inches with the highest amounts in the far southern portions of the county.","Heavy, wet snow fell across the entire forecast area starting late Tuesday night in southwestern Missouri and moved northeast through the night. Travel became treacherous overnight and impacted the Wednesday morning commute. There were two waves of snow, one overnight Tuesday into early Wednesday, and a second during the Wednesday morning commute. The highest snowfall totals were along and south of I-44 in Missouri and I-64 in Illinois, where a swath of 6 inches plus of snow occurred. Localized totals of 8 inches plus fell across the Ozarks. Snowfall rates of an inch an hour occurred at times late Tuesday night into Wednesday morning.",22
1078604,RANDOLPH (ZONE), ,01/24/2023,1900,Heavy Snow, , ,0,0,0,0,IL,CST-6, ,177372,Z,79,LSX,0,0,COOP Observer, , , , , , , , ,01/25/2023,830, , , , ,"Heavy snow fell across Randolph County with between 5 and 8 inches.","Heavy, wet snow fell across the entire forecast area starting late Tuesday night in southwestern Missouri and moved northeast through the night. Travel became treacherous overnight and impacted the Wednesday morning commute. There were two waves of snow, one overnight Tuesday into early Wednesday, and a second during the Wednesday morning commute. The highest snowfall totals were along and south of I-44 in Missouri and I-64 in Illinois, where a swath of 6 inches plus of snow occurred. Localized totals of 8 inches plus fell across the Ozarks. Snowfall rates of an inch an hour occurred at times late Tuesday night into Wednesday morning.",23
1078606,MONROE (ZONE), ,01/24/2023,1900,Heavy Snow, , ,0,0,0,0,IL,CST-6, ,177372,Z,102,LSX,0,0,COOP Observer, , , , , , , , ,01/25/2023,830, , , , ,"Heavy snow fell across Monroe County with between 3 and 6 inches with the highest amounts in the far southern portions of the county.","Heavy, wet snow fell across the entire forecast area starting late Tuesday night in southwestern Missouri and moved northeast through the night. Travel became treacherous overnight and impacted the Wednesday morning commute. There were two waves of snow, one overnight Tuesday into early Wednesday, and a second during the Wednesday morning commute. The highest snowfall totals were along and south of I-44 in Missouri and I-64 in Illinois, where a swath of 6 inches plus of snow occurred. Localized totals of 8 inches plus fell across the Ozarks. Snowfall rates of an inch an hour occurred at times late Tuesday night into Wednesday morning.",24
1078607,ST. CLAIR (ZONE), ,01/24/2023,1900,Heavy Snow, , ,0,0,0,0,IL,CST-6, ,177372,Z,101,LSX,0,0,COOP Observer, , , , , , , , ,01/25/2023,830, , , , ,"Heavy snow fell across St. Clair with between 3 and 6 inches with the highest amounts in the far southern portions of the county.","Heavy, wet snow fell across the entire forecast area starting late Tuesday night in southwestern Missouri and moved northeast through the night. Travel became treacherous overnight and impacted the Wednesday morning commute. There were two waves of snow, one overnight Tuesday into early Wednesday, and a second during the Wednesday morning commute. The highest snowfall totals were along and south of I-44 in Missouri and I-64 in Illinois, where a swath of 6 inches plus of snow occurred. Localized totals of 8 inches plus fell across the Ozarks. Snowfall rates of an inch an hour occurred at times late Tuesday night into Wednesday morning.",25
1070272,UNION (ZONE), ,01/24/2023,2100,Heavy Snow, , ,0,0,25000,0,IL,CST-6, ,176251,Z,88,PAH,0,0,Trained Spotter, , , , , , , , ,01/25/2023,800, , , , ,"","Widespread snowfall blanketed southern Illinois during the night of the 24th into the early morning hours of the 25th. Heavy snowfall occurred along and west of Interstate 57, or roughly along and west of a Mount Vernon to Marion to Cairo line. Snowfall in those areas was generally 4 to 5 inches. Elsewhere, snowfall was in the 1 to 3 inch range. Specific snowfall amounts included 6 inches at Murphysboro, 5 inches at Carbondale and Ava (Jackson County), 5 inches at Cobden (Union County), 4 inches at Sesser (Franklin County), 4 inches at Marion and Mount Vernon, 3 inches at Junction (Gallatin County), 2.5 inches at Harrisburg, and 1 inch at Mount Carmel and Fairfield. The heavy, wet snow was enough to bring down some tree limbs and power lines in the forested areas of Union and Jackson Counties, where 5 to 6 inches fell. The power outages were isolated, and mostly from Ava in northwest Jackson County to the Shawnee National Forest area of Union County. Snowfall rates were quite heavy for a couple hours, even around an inch per hour. Roads were snow-covered and slippery during the heavy snow, with numerous vehicles sliding off the road. Temperatures rose above freezing soon after the snow ended, so treated roads improved rather quickly later in the morning. The snow occurred northwest of a surface low that moved from Memphis, TN to Murray and Owensboro, KY. Once temperatures cooled during the evening of the 24th, enough cold air remained in place for widespread snow.",26
1070271,ALEXANDER (ZONE), ,01/24/2023,2100,Heavy Snow, , ,0,0,0,0,IL,CST-6, ,176251,Z,92,PAH,0,0,Trained Spotter, , , , , , , , ,01/25/2023,800, , , , ,"","Widespread snowfall blanketed southern Illinois during the night of the 24th into the early morning hours of the 25th. Heavy snowfall occurred along and west of Interstate 57, or roughly along and west of a Mount Vernon to Marion to Cairo line. Snowfall in those areas was generally 4 to 5 inches. Elsewhere, snowfall was in the 1 to 3 inch range. Specific snowfall amounts included 6 inches at Murphysboro, 5 inches at Carbondale and Ava (Jackson County), 5 inches at Cobden (Union County), 4 inches at Sesser (Franklin County), 4 inches at Marion and Mount Vernon, 3 inches at Junction (Gallatin County), 2.5 inches at Harrisburg, and 1 inch at Mount Carmel and Fairfield. The heavy, wet snow was enough to bring down some tree limbs and power lines in the forested areas of Union and Jackson Counties, where 5 to 6 inches fell. The power outages were isolated, and mostly from Ava in northwest Jackson County to the Shawnee National Forest area of Union County. Snowfall rates were quite heavy for a couple hours, even around an inch per hour. Roads were snow-covered and slippery during the heavy snow, with numerous vehicles sliding off the road. Temperatures rose above freezing soon after the snow ended, so treated roads improved rather quickly later in the morning. The snow occurred northwest of a surface low that moved from Memphis, TN to Murray and Owensboro, KY. Once temperatures cooled during the evening of the 24th, enough cold air remained in place for widespread snow.",27
1070275,WILLIAMSON (ZONE), ,01/24/2023,2200,Heavy Snow, , ,0,0,0,0,IL,CST-6, ,176251,Z,85,PAH,0,0,Trained Spotter, , , , , , , , ,01/25/2023,900, , , , ,"","Widespread snowfall blanketed southern Illinois during the night of the 24th into the early morning hours of the 25th. Heavy snowfall occurred along and west of Interstate 57, or roughly along and west of a Mount Vernon to Marion to Cairo line. Snowfall in those areas was generally 4 to 5 inches. Elsewhere, snowfall was in the 1 to 3 inch range. Specific snowfall amounts included 6 inches at Murphysboro, 5 inches at Carbondale and Ava (Jackson County), 5 inches at Cobden (Union County), 4 inches at Sesser (Franklin County), 4 inches at Marion and Mount Vernon, 3 inches at Junction (Gallatin County), 2.5 inches at Harrisburg, and 1 inch at Mount Carmel and Fairfield. The heavy, wet snow was enough to bring down some tree limbs and power lines in the forested areas of Union and Jackson Counties, where 5 to 6 inches fell. The power outages were isolated, and mostly from Ava in northwest Jackson County to the Shawnee National Forest area of Union County. Snowfall rates were quite heavy for a couple hours, even around an inch per hour. Roads were snow-covered and slippery during the heavy snow, with numerous vehicles sliding off the road. Temperatures rose above freezing soon after the snow ended, so treated roads improved rather quickly later in the morning. The snow occurred northwest of a surface low that moved from Memphis, TN to Murray and Owensboro, KY. Once temperatures cooled during the evening of the 24th, enough cold air remained in place for widespread snow.",28
1070276,FRANKLIN (ZONE), ,01/24/2023,2200,Heavy Snow, , ,0,0,0,0,IL,CST-6, ,176251,Z,81,PAH,0,0,Trained Spotter, , , , , , , , ,01/25/2023,900, , , , ,"","Widespread snowfall blanketed southern Illinois during the night of the 24th into the early morning hours of the 25th. Heavy snowfall occurred along and west of Interstate 57, or roughly along and west of a Mount Vernon to Marion to Cairo line. Snowfall in those areas was generally 4 to 5 inches. Elsewhere, snowfall was in the 1 to 3 inch range. Specific snowfall amounts included 6 inches at Murphysboro, 5 inches at Carbondale and Ava (Jackson County), 5 inches at Cobden (Union County), 4 inches at Sesser (Franklin County), 4 inches at Marion and Mount Vernon, 3 inches at Junction (Gallatin County), 2.5 inches at Harrisburg, and 1 inch at Mount Carmel and Fairfield. The heavy, wet snow was enough to bring down some tree limbs and power lines in the forested areas of Union and Jackson Counties, where 5 to 6 inches fell. The power outages were isolated, and mostly from Ava in northwest Jackson County to the Shawnee National Forest area of Union County. Snowfall rates were quite heavy for a couple hours, even around an inch per hour. Roads were snow-covered and slippery during the heavy snow, with numerous vehicles sliding off the road. Temperatures rose above freezing soon after the snow ended, so treated roads improved rather quickly later in the morning. The snow occurred northwest of a surface low that moved from Memphis, TN to Murray and Owensboro, KY. Once temperatures cooled during the evening of the 24th, enough cold air remained in place for widespread snow.",29
