   Data Year  Utility Number                           Utility Name         Ownership Short Form State BA Code Residential Commercial Industrial Transportation   Total |Residential.Number AMI-Advanced Metering Infrastructure| |Commercial.Number AMI-Advanced Metering Infrastructure| |Industrial.Number AMI-Advanced Metering Infrastructure| |Transportation.Number AMI-Advanced Metering Infrastructure| |Total.Number AMI-Advanced Metering Infrastructure| |Residential.Number Home Area Network| |Commercial.Number Home Area Network| |Industrial.Number Home Area Network| |Transportation.Number Home Area Network| |Total.Number Home Area Network| |Residential.Number Standard (non AMR/AMI) Meters| |Commercial.Number Standard (non AMR/AMI) Meters| |Industrial.Number Standard (non AMR/AMI) Meters| |Transportation.Number Standard (non AMR/AMI) Meters| |Total.Number Standard (non AMR/AMI) Meters| |Residential.Total Numbers of Meters| |Commercial.Total Numbers of Meters| |Industrial.Total Numbers of Meters| |Transportation.Total Numbers of Meters| |Total.Total Numbers of Meters| |Residential.Energy Served - AMI (MWh)| |Commercial.Energy Served - AMI (MWh)| |Industrial.Energy Served - AMI (MWh)| |Transportation.Energy Served - AMI (MWh)| |Total.Energy Served - AMI (MWh)| |Residential.Customers with Daily Digital Access| |Commercial.Customers with Daily Digital Access| |Industrial.Customers with Daily Digital Access| |Transportation.Customers with Daily Digital Access| |Total.Customers with Daily Digital Access| |Residential.Customers with Direct Load Control| |Commercial.Customers with Direct Load Control| |Industrial.Customers with Direct Load Control| |Transportation.Customers with Direct Load Control| |Total.Customers with Direct Load Control|
11      2019          3153.0                   City of Casey - (IL)         Municipal          Y    IL    MISO       1,568        305          .              .   1,873                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                 32                                                 6                                                 .                                                     .                                           38                                 1,600                                  311                                    .                                        .                           1,911                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
12      2019          3405.0              Village of Chatham - (IL)         Municipal          Y    IL    MISO       6,503        282          7              .   6,792                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                 6,503                                  282                                    7                                        .                           6,792                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
13      2019          3726.0                 Clay Electric Coop Inc       Cooperative          Y    IL    MISO       2,940        310          .              .   3,250                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                 2,940                                  310                                    .                                        .                           3,250                                       .                                      .                                      .                                          .                                 .                                                 0                                                0                                                .                                                    .                                           0                                                0                                               0                                               .                                                   .                                          0
14      2019          3806.0          Clinton County Elec Coop, Inc       Cooperative        NaN    IL    MISO           .          .          .              .       .                                                     5,132                                                      902                                                        .                                                            .                                               6,034                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                 5,132                                  902                                    .                                        .                           6,034                                  76,792                                 67,825                                      .                                          .                           144,617                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
15      2019          3931.0           Coles-Moultrie Electric Coop       Cooperative        NaN    IL    MISO           .          .          .              .       0                                                    12,717                                                    1,126                                                        9                                                            .                                              13,852                                      .                                     .                                     .                                         .                                .                                                 21                                                 2                                                 1                                                     .                                           24                                12,738                                1,128                                   10                                        .                          13,876                                 121,020                                 49,283                                 31,561                                          .                           201,864                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
16      2019          4110.0                 Commonwealth Edison Co    Investor Owned        NaN    IL     PJM           0         13         31              0      44                                                 3,683,198                                                  457,066                                                   15,089                                                          156                                           4,155,509                              3,683,198                               457,066                                15,089                                       156                        4,155,509                                              5,923                                               654                                               382                                                     1                                        6,960                             3,689,121                              457,733                               15,502                                      157                       4,162,513                              26,797,198                             31,259,003                             26,279,741                                    520,086                        84,856,028                                                 .                                                .                                                .                                                    .                                           .                                          418,600                                               .                                               .                                                   .                                    418,600
17      2019          4362.0           Corn Belt Energy Corporation       Cooperative        NaN    IL    MISO      33,948      2,244          3              .  36,195                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                33,948                                2,244                                    3                                        .                          36,195                                       .                                      .                                      .                                          .                                 .                                            33,948                                            2,244                                                3                                                    .                                      36,195                                            1,926                                               .                                               .                                                   .                                      1,926
18      2019          5531.0                    Enerstar Power Corp       Cooperative          Y    IL    MISO           0          0          .              .       0                                                     4,960                                                      292                                                        .                                                            .                                               5,252                                      0                                     0                                     .                                         .                                0                                                  0                                                 0                                                 .                                                     .                                            0                                 4,960                                  292                                    .                                        .                           5,252                                  62,608                                 22,673                                      .                                          .                            85,281                                                 0                                                0                                                .                                                    .                                           0                                                0                                               0                                               .                                                   .                                          0
19      2019          5535.0            Egyptian Electric Coop Assn       Cooperative        NaN    IL    MISO      13,585      1,563          .              .  15,148                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                57                                                 .                                                     .                                           57                                13,585                                1,620                                    .                                        .                          15,205                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
20      2019          5585.0             Eastern Illinois Elec Coop       Cooperative        NaN    IL    MISO      11,209      2,243         14              .  13,466                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                11,209                                2,243                                   14                                        .                          13,466                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
21      2019          6141.0                City of Fairfield- (IL)         Municipal          Y    IL    MISO           .          .          .              .       .                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                              2,632                                               530                                                 1                                                     .                                        3,163                                 2,632                                  530                                    1                                        .                           3,163                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
22      2019          6192.0             City of Farmer City - (IL)         Municipal          Y    IL    MISO       1,136         57         12              .   1,205                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                220                                               106                                                22                                                     .                                          348                                 1,356                                  163                                   34                                        .                           1,553                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
23      2019          6417.0                   City of Flora - (IL)         Municipal        NaN    IL    MISO           .          .          .              .       .                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                              2,330                                               444                                                10                                                     .                                        2,784                                 2,330                                  444                                   10                                        .                           2,784                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
24      2019          6764.0             Village of Freeburg - (IL)         Municipal          Y    IL    MISO       2,010        193         28              .   2,231                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                 2,010                                  193                                   28                                        .                           2,231                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
25      2019          7095.0                 City of Geneseo - (IL)         Municipal          Y    IL    MISO       3,181        579          9              .   3,769                                                         .                                                        .                                                        .                                                            .                                                   0                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                 3,181                                  579                                    9                                        .                           3,769                                       .                                      .                                      .                                          .                                 0                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
26      2019          7096.0                   City of Geneva- (IL)         Municipal        NaN    IL     PJM       6,774        637          3              .   7,414                                                         .                                                        .                                                        .                                                            .                                                   0                                      .                                     .                                     .                                         .                                .                                              1,788                                               902                                                59                                                     .                                        2,749                                 8,562                                1,539                                   62                                        .                          10,163                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
27      2019          7633.0              Village of Greenup - (IL)         Municipal          Y    IL    MISO           0          0          0              0       0                                                         0                                                        0                                                        0                                                            0                                                   0                                      .                                     .                                     .                                         .                                .                                                758                                               148                                                 5                                                     .                                          911                                   758                                  148                                    5                                        0                             911                                       0                                      0                                      0                                          0                                 0                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
28      2019          8573.0                       City of Highland         Municipal        NaN    IL    MISO       2,621        563        149              .   3,333                                                     3,306                                                       95                                                        7                                                            .                                               3,408                                      0                                     0                                     .                                         .                                0                                                  0                                                 0                                                 .                                                     .                                            0                                 5,927                                  658                                  156                                        .                           6,741                                  34,915                                    506                                     38                                          .                            35,459                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
29      2019          8824.0         M J M Electric Cooperative Inc       Cooperative        NaN    IL    MISO           0          0          .              .       0                                                     9,113                                                      199                                                        .                                                            .                                               9,312                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                 9,113                                  199                                    .                                        .                           9,312                                 112,442                                 22,350                                      .                                          .                           134,792                                             9,113                                              199                                                .                                                    .                                       9,312                                                0                                               5                                               .                                                   .                                          5
30      2019          9209.0           Illinois Rural Electric Coop       Cooperative        NaN    IL    MISO           .          .          .              .       .                                                    10,007                                                      288                                                        .                                                            .                                              10,295                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                10,007                                  288                                    .                                        .                          10,295                                 126,576                                 54,937                                      .                                          .                           181,513                                             3,600                                              288                                                .                                                    .                                       3,888                                                .                                               .                                               .                                                   .                                          .
31      2019          9750.0                 Jo-Carroll Energy, Inc       Cooperative        NaN    IL    MISO           .          .          .              .       0                                                    17,651                                                    2,728                                                      266                                                            .                                              20,645                                      .                                     .                                     .                                         .                                .                                                  3                                                73                                                 5                                                     .                                           81                                17,654                                2,801                                  271                                        .                          20,726                                 155,201                                  7,888                                 28,776                                          .                           191,865                                                 0                                                0                                                0                                                    0                                           0                                            1,404                                               0                                               0                                                   .                                      1,404
32      2019         11736.0                City of Marshall - (IL)         Municipal          Y    IL    MISO       2,485        271          0              .   2,756                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  0                                                80                                                57                                                     .                                          137                                 2,485                                  351                                   57                                        .                           2,893                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
33      2019         11790.0               City of Mascoutah - (IL)         Municipal          Y    IL    MISO       4,147        356          7              0   4,510                                                         0                                                        0                                                        0                                                            0                                                   0                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                 4,147                                  356                                    7                                        0                           4,510                                       0                                      0                                      0                                          0                                 0                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
34      2019         12070.0                   McDonough Power Coop       Cooperative          Y    IL    MISO       4,676        415          .              .   5,091                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                 4,676                                  415                                    .                                        .                           5,091                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
35      2019         12167.0             City of McLeansboro - (IL)         Municipal          Y    IL    MISO           .          .          .              .       .                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                              1,315                                               223                                                 .                                                     .                                        1,538                                 1,315                                  223                                    .                                        .                           1,538                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
36      2019         12341.0                  MidAmerican Energy Co    Investor Owned        NaN    IL    MISO      73,858     11,008          4              .  84,870                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                               244                                                68                                                     .                                          312                                73,858                               11,252                                   72                                        .                          85,182                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
37      2019         12388.0              City of Metropolis - (IL)         Municipal          Y    IL    MISO       3,276        478         12              0   3,766                                                         0                                                        0                                                        0                                                            0                                                   0                                      0                                     0                                     0                                         0                                0                                                  0                                                 0                                                 0                                                     0                                            0                                 3,276                                  478                                   12                                        0                           3,766                                       0                                      0                                      0                                          0                                 0                                                 0                                                0                                                0                                                    0                                           0                                                0                                               0                                               0                                                   0                                          0
38      2019         12395.0                   Menard Electric Coop       Cooperative        NaN    IL    MISO           .          .          1              .       1                                                     9,108                                                      578                                                    1,242                                                            .                                              10,928                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                 9,108                                  578                                1,243                                        .                          10,929                                 118,234                                 27,675                                 23,131                                          .                           169,040                                             2,197                                               39                                               27                                                    .                                       2,263                                              973                                               .                                           1,242                                                   .                                      2,215
39      2019         12803.0           Monroe County Elec Coop, Inc       Cooperative        NaN    IL    MISO           .          .          .              .       .                                                     7,220                                                      150                                                       33                                                            .                                               7,403                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                 7,220                                  150                                   33                                        .                           7,403                                 103,099                                 16,990                                     42                                          .                           120,131                                             7,220                                              150                                               33                                                    .                                       7,403                                                .                                               .                                               .                                                   .                                          .
40      2019         13032.0            Mt Carmel Public Utility Co    Investor Owned        NaN    IL    MISO           .          .          .              .       .                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                              4,669                                               838                                                97                                                     0                                        5,604                                 4,669                                  838                                   97                                        0                           5,604                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
41      2019         13208.0              City of Naperville - (IL)         Municipal        NaN    IL     PJM           0          0          0              .       0                                                    54,318                                                    7,236                                                       21                                                            .                                              61,575                                 54,130                                 2,293                                     0                                         .                           56,423                                                  2                                                 0                                                 0                                                     .                                            2                                54,320                                7,236                                   21                                        .                          61,577                                 500,777                                709,682                                 65,019                                          .                         1,275,478                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
42      2019         13292.0                   Norris Electric Coop       Cooperative        NaN    IL    MISO      17,732      2,145         11              .  19,888                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                17,732                                2,145                                   11                                        .                          19,888                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
43      2019         13560.0                  City of Newton - (IL)         Municipal          Y    IL    MISO       1,331        299          .              .   1,630                                                         0                                                        0                                                        .                                                            .                                                   0                                      .                                     .                                     .                                         .                                .                                                  .                                                 4                                                 .                                                     .                                            4                                 1,331                                  303                                    .                                        .                           1,634                                       0                                      0                                      .                                          .                                 0                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
44      2019         13993.0                 City of Oglesby - (IL)         Municipal          Y    IL    MISO       2,016          .          .              .   2,016                                                        82                                                        9                                                        .                                                            .                                                  91                                      .                                     .                                     .                                         .                                .                                                 65                                                96                                                 2                                                     0                                          163                                 2,163                                  105                                    2                                        0                           2,270                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
45      2019         14840.0                    City of Peru - (IL)         Municipal        NaN    IL    MISO           .          .          .              .       .                                                     3,085                                                    1,122                                                        8                                                            .                                               4,215                                      .                                     .                                     .                                         .                                .                                              1,661                                                 0                                                 0                                                     .                                        1,661                                 4,746                                1,122                                    8                                        .                           5,876                                  24,722                                 91,439                                121,294                                          .                           237,455                                                 0                                                0                                                0                                                    .                                           0                                                0                                               0                                               0                                                   .                                          0
46      2019         15388.0               City of Princeton - (IL)         Municipal        NaN    IL    MISO       3,786        693         57              .   4,536                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                 3,786                                  693                                   57                                        .                           4,536                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
47      2019         15686.0              Village of Rantoul - (IL)         Municipal        NaN    IL    MISO       5,544        436         60              .   6,040                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  4                                                 6                                                 8                                                     .                                           18                                 5,548                                  442                                   68                                        .                           6,058                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
48      2019         15772.0                 City of Red Bud - (IL)         Municipal          Y    IL    MISO           .          .          .              .       .                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                              1,762                                               338                                                16                                                     .                                        2,116                                 1,762                                  338                                   16                                        .                           2,116                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
49      2019         16092.0             Village of Riverton - (IL)         Municipal          Y    IL    MISO       1,537          .          .              .   1,537                                                         .                                                        .                                                        .                                                            .                                                   0                                      .                                     .                                     .                                         .                                0                                                  .                                                 .                                                 .                                                     .                                            0                                 1,537                                    0                                    0                                        0                           1,537                                       .                                      .                                      .                                          .                                 0                                                 .                                                .                                                .                                                    .                                           0                                                .                                               .                                               .                                                   .                                          0
50      2019         16179.0           Rochelle Municipal Utilities         Municipal        NaN    IL     PJM           .          .          .              .       .                                                     5,882                                                      985                                                       40                                                            .                                               6,907                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                 5,882                                  985                                   40                                        .                           6,907                                  51,831                                 41,446                                261,492                                          .                           354,769                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
51      2019         16196.0                Rock Energy Cooperative       Cooperative        NaN    IL    MISO       9,243      1,022         22              .  10,287                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                 9,243                                1,022                                   22                                        .                          10,287                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
52      2019         16198.0              City of Rock Falls - (IL)         Municipal          Y    IL    MISO       4,553        484          0              .   5,037                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                240                                                 5                                                 0                                                     .                                          245                                 4,793                                  489                                    0                                        .                           5,282                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
53      2019         16269.0               City of Roodhouse - (IL)         Municipal          Y    IL    MISO         827        108          2              .     937                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                 17                                                 2                                                 .                                                     .                                           19                                   844                                  110                                    2                                        .                             956                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
54      2019         16420.0             Rural Electric Conven Coop       Cooperative        NaN    IL    MISO           .          .          .              .       .                                                     5,484                                                      367                                                       11                                                            .                                               5,862                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                 5,484                                  367                                   11                                        .                           5,862                                  86,554                                 14,340                                 13,119                                          .                           114,013                                             5,484                                              367                                               11                                                    .                                       5,862                                                .                                               .                                               .                                                   .                                          .
55      2019         16740.0              Scenic Rivers Energy Coop       Cooperative        NaN    IL    MISO           .          .          .              .       .                                                        13                                                        .                                                        .                                                            .                                                  13                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                    13                                    .                                    .                                        .                              13                                     241                                      .                                      .                                          .                               241                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
56      2019         17040.0              Shelby Electric Coop, Inc       Cooperative        NaN    IL    MISO      10,264        144         19              .  10,427                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  0                                                 1                                                16                                                     .                                           17                                10,264                                  145                                   35                                        .                          10,444                                       .                                      .                                      .                                          .                                 .                                             9,691                                              144                                               19                                                    .                                       9,854                                            1,130                                              46                                               .                                                   .                                      1,176
57      2019         17585.0         Southeastern IL Elec Coop, Inc       Cooperative        NaN    IL    MISO      22,014      2,200         28              .  24,242                                                         .                                                        .                                                        .                                                            .                                                   .                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                22,014                                2,200                                   28                                        .                          24,242                                       .                                      .                                      .                                          .                                 .                                                 .                                                .                                                .                                                    .                                           .                                                .                                               .                                               .                                                   .                                          .
58      2019         17631.0            Southern Illinois Elec Coop       Cooperative        NaN    IL    MISO           .          .          .              .       0                                                    10,766                                                      495                                                        2                                                            0                                              11,263                                      .                                     .                                     .                                         .                                .                                                  .                                                 .                                                 .                                                     .                                            .                                10,766                                  495                                    2                                        0                          11,263                                 152,186                                 22,132                                 12,735                                          0                           187,053                                            10,766                                              495                                                2                                                    0                                      11,263                                                .                                               .                                               .                                                   .                                          .
